model,cost_per_share_roundtrip,ambiguity_sensitivity,comparison,natural_primary_mean_r,natural_control_mean_r,common_primary_mean_r,common_control_mean_r,paired_mean_r_difference,population_warning,common_primary_eligible_entries,common_primary_executable_outcomes,common_primary_unavailable_outcomes,common_primary_atr_unavailable,common_primary_path_unavailable,common_primary_entry_unavailable,common_primary_invalid_risk,common_primary_ambiguous_outcomes,common_primary_eligible_sessions,common_primary_contributing_sessions,common_primary_calendar_sessions,common_primary_zero_outcome_sessions,common_primary_wins,common_primary_losses,common_primary_zero_r_outcomes,common_primary_win_rate,common_primary_average_win_r,common_primary_average_loss_r,common_primary_median_r,common_primary_profit_factor,common_primary_profit_factor_status,common_primary_sum_positive_r,common_primary_sum_negative_r,common_primary_event_order_max_drawdown_r,common_primary_longest_losing_streak,common_primary_positive_months,common_primary_negative_months,common_primary_zero_months,common_primary_empty_months,common_primary_worst_month,common_primary_worst_month_mean_r,common_primary_lomo_minimum_mean_r,common_primary_numeric_status,common_primary_average_win_status,common_primary_average_loss_status,common_control_eligible_entries,common_control_executable_outcomes,common_control_unavailable_outcomes,common_control_atr_unavailable,common_control_path_unavailable,common_control_entry_unavailable,common_control_invalid_risk,common_control_ambiguous_outcomes,common_control_eligible_sessions,common_control_contributing_sessions,common_control_calendar_sessions,common_control_zero_outcome_sessions,common_control_wins,common_control_losses,common_control_zero_r_outcomes,common_control_win_rate,common_control_average_win_r,common_control_average_loss_r,common_control_median_r,common_control_profit_factor,common_control_profit_factor_status,common_control_sum_positive_r,common_control_sum_negative_r,common_control_event_order_max_drawdown_r,common_control_longest_losing_streak,common_control_positive_months,common_control_negative_months,common_control_zero_months,common_control_empty_months,common_control_worst_month,common_control_worst_month_mean_r,common_control_lomo_minimum_mean_r,common_control_numeric_status,common_control_average_win_status,common_control_average_loss_status,left_eligible_entries,right_eligible_entries,left_missing_partner,right_missing_partner,common_eligible_identities,common_usable_identities,common_unavailable_attrition,left_common_atr_unavailable,right_common_atr_unavailable,common_contributing_sessions,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
USD025_TARGET_1.5R,0.02,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.096315312594382361824222289338568408335850196315312594382361824222289338568408336,-0.13872496679946879150066401062416998671978751660026560424966799468791500664010624,-0.078803738317757009345794392523364485981308411214953271028037383177570093457943925,-0.13649196261682242990654205607476635514018691588785046728971962616822429906542056,0.057688224299065420560747663551401869158878504672897196261682242990654205607476636,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,114,167,167,170,3,1286,1924,0,0.40062305295950155763239875389408099688473520249221183800623052959501557632398754,1.4190979782270606531881804043545878693623639191290824261275272161741835147744946,-1.0800000000,-1.08000000000,0.87826287826287826287826287826287826287826287826287826287826287826287826287826288,AVAILABLE,1824.9600000000,-2077.9200000000,287.0600000000,17,2,7,0,0,2026-02,-0.15720588235294117647058823529411764705882352941176470588235294117647058823529412,-0.095537366548042704626334519572953736654804270462633451957295373665480427046263345,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,99,167,167,170,3,1212,1998,0,0.37757009345794392523364485981308411214953271028037383177570093457943925233644860,1.4189768976897689768976897689768976897689768976897689768976897689768976897689769,-1.0800496496496496496496496496496496496496496496496496496496496496496496496496496,-1.08000000000,0.79696406645747943222867446867826489272728351197290451927468577427946070028293661,AVAILABLE,1719.8000000000,-2157.9392000000,456.9792000000,31,1,8,0,0,2026-07,-0.28126195488721804511278195488721804511278195488721804511278195488721804511278195,-0.15365185770750988142292490118577075098814229249011857707509881422924901185770751,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,-0.0014937000599529652667906954372185946956227463955212214600694354973089879630249965,0.11923396631747602087343268169377171091447253969796794198329803455668719381845265,0.9727,AVAILABLE,WHOLE_SESSION
USD025_TARGET_1.5R,0.02,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.0087284808215040773180308064028994261552401087284808215040773180308064028994261552,-0.043688446215139442231075697211155378486055776892430278884462151394422310756972112,0.0099813084112149532710280373831775700934579439252336448598130841121495327102803738,-0.059389158878504672897196261682242990654205607476635514018691588785046728971962617,0.069370467289719626168224299065420560747663551401869158878504672897196261682242991,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,114,167,167,170,3,1400,1810,0,0.43613707165109034267912772585669781931464174454828660436137071651090342679127726,1.4191714285714285714285714285714285714285714285714285714285714285714285714285714,-1.0800000000,-1.08000000000,1.0163904235727440147329650092081031307550644567219152854511970534069981583793738,AVAILABLE,1986.8400000000,-1954.8000000000,85.0400000000,17,5,4,0,0,2026-08,-0.10912621359223300970873786407766990291262135922330097087378640776699029126213592,-0.0086022253129346314325452016689847009735744089012517385257301808066759388038942976,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,99,167,167,170,3,1311,1899,0,0.40841121495327102803738317757009345794392523364485981308411214953271028037383178,1.4190541571319603356216628527841342486651411136536994660564454614797864225781846,-1.0800522380200105318588730911005792522380200105318588730911005792522380200105319,-1.08000000000,0.90705147957659294461992359700972082562659579198478493034097389239457144038437085,AVAILABLE,1860.3800000000,-2051.0192000000,212.8192000000,28,3,6,0,0,2026-07,-0.16472060150375939849624060150375939849624060150375939849624060150375939849624060,-0.082505612648221343873517786561264822134387351778656126482213438735177865612648221,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.0088688318273131828383308352689504786633545177147914737323487294721752687553938351,0.13145529690566367148350096311979991484686848123542864389932165730723398087595725,0.9881,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R,0,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.0085291452733313198429477499244941105406221685291452733313198429477499244941105406,-0.059349136786188579017264276228419654714475431606905710491367861885790172642762284,0.0077258566978193146417445482866043613707165109034267912772585669781931464174454829,-0.051339314641744548286604361370716510903426791277258566978193146417445482866043614,0.059065171339563862928348909657320872274143302180685358255451713395638629283489097,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,76,167,167,170,3,1081,2129,0,0.33676012461059190031152647975077881619937694704049844236760124610591900311526480,1.9899722479185938945420906567992599444958371877890841813135985198889916743755782,-0.99875998121183654297792390793799906059182714889619539689995302959135744480976984,-1.00000000000,1.0116631238360390526533606726988844786395530389962188904983163716397975883669745,AVAILABLE,2151.1600000000,-2126.3600000000,120.8400000000,20,5,4,0,0,2026-08,-0.22815533980582524271844660194174757281553398058252427184466019417475728155339806,-0.011168921262573707943114810960804717308359347901491501907734998265695456122095040,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,53,167,167,170,3,1018,2192,0,0.31713395638629283489096573208722741433021806853582554517133956386292834890965732,1.9914538310412573673870333988212180746561886051080550098231827111984282907662083,-1.0000452554744525547445255474452554744525547445255474452554744525547445255474453,-1.00000000000,0.92482128546007406964064400005255236624327950121965283322944509080610950453337148,AVAILABLE,2027.3000000000,-2192.0992000000,195.7992000000,31,4,5,0,0,2026-07,-0.22826947368421052631578947368421052631578947368421052631578947368421052631578947,-0.067904822134387351778656126482213438735177865612648221343873517786561264822134387,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,-0.0024988654860892568882738032879133689802150133073778918668261919164497138363181199,0.12320337142733641469296011213926016493610346946273808751925849766736753704269752,0.9691,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R,0,target_first,IMMEDIATE_MINUS_MOMENTUM,0.062144367260646330413772274237390516460283902144367260646330413772274237390516460,0.0078819389110225763612217795484727755644090305444887118193891102257636122177954847,0.078753894080996884735202492211838006230529595015576323987538940809968847352024922,-0.0018066043613707165109034267912772585669781931464174454828660436137071651090342679,0.080560498442367601246105919003115264797507788161993769470404984423676012461059190,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,76,167,167,170,3,1157,2053,0,0.36043613707165109034267912772585669781931464174454828660436137071651090342679128,1.9906309420916162489196197061365600691443388072601555747623163353500432152117545,-0.99871407696054554310764734534827082318558207501217730150998538723818801753531417,-1.00000000000,1.1232954212918706958777970697828673988958036637468542109678300396028014592559355,AVAILABLE,2303.1600000000,-2050.3600000000,89.9200000000,20,7,2,0,0,2026-08,-0.22815533980582524271844660194174757281553398058252427184466019417475728155339806,0.062169680111265646731571627260083449235048678720445062586926286509040333796940195,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,53,167,167,170,3,1071,2139,0,0.33364485981308411214953271028037383177570093457943925233644859813084112149532710,1.9918767507002801120448179271708683473389355742296918767507002801120448179271709,-1.0000463768115942028985507246376811594202898550724637681159420289855072463768116,-1.00000000000,0.99728895228421384104112609644283911657766970320965011814318849728895228421384104,AVAILABLE,2133.3000000000,-2139.0992000000,153.7992000000,28,6,3,0,0,2026-07,-0.16962285714285714285714285714285714285714285714285714285714285714285714285714286,-0.021487899860917941585535465924895688456189151599443671766342141863699582753824757,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.012671694025606605176171711485442919210727637523636311147678228611844859192540308,0.14897530482446132343241885458407429548866955167710404689843072878863078904397940,0.9911,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R,0.01,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.048529145273331319842947749924494110540622168529145273331319842947749924494110541,-0.099349136786188579017264276228419654714475431606905710491367861885790172642762284,-0.032274143302180685358255451713395638629283489096573208722741433021806853582554517,-0.091339314641744548286604361370716510903426791277258566978193146417445482866043614,0.059065171339563862928348909657320872274143302180685358255451713395638629283489097,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,76,167,167,170,3,1081,2129,0,0.33676012461059190031152647975077881619937694704049844236760124610591900311526480,1.9499722479185938945420906567992599444958371877890841813135985198889916743755782,-1.0387599812118365429779239079379990605918271488961953968999530295913574448097698,-1.04000000000,0.95315439154970337143683982057589350311098249167993054550716249457386774706988858,AVAILABLE,2107.9200000000,-2211.5200000000,162.3600000000,20,4,5,0,0,2026-08,-0.26815533980582524271844660194174757281553398058252427184466019417475728155339806,-0.051168921262573707943114810960804717308359347901491501907734998265695456122095040,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,53,167,167,170,3,1018,2192,0,0.31713395638629283489096573208722741433021806853582554517133956386292834890965732,1.9514538310412573673870333988212180746561886051080550098231827111984282907662083,-1.0400452554744525547445255474452554744525547445255474452554744525547445255474453,-1.04000000000,0.87139140492202051847828070367516292805899799419171821551841511669200245357094231,AVAILABLE,1986.5800000000,-2279.7792000000,310.5992000000,31,2,7,0,0,2026-07,-0.26826947368421052631578947368421052631578947368421052631578947368421052631578947,-0.10790482213438735177865612648221343873517786561264822134387351778656126482213439,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,-0.0024988654860892568882738032879133689802150133073778918668261919164497138363181199,0.12320337142733641469296011213926016493610346946273808751925849766736753704269752,0.9691,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R,0.01,target_first,IMMEDIATE_MINUS_MOMENTUM,0.022144367260646330413772274237390516460283902144367260646330413772274237390516460,-0.032118061088977423638778220451527224435590969455511288180610889774236387782204515,0.038753894080996884735202492211838006230529595015576323987538940809968847352024922,-0.041806604361370716510903426791277258566978193146417445482866043613707165109034268,0.080560498442367601246105919003115264797507788161993769470404984423676012461059190,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,76,167,167,170,3,1157,2053,0,0.36043613707165109034267912772585669781931464174454828660436137071651090342679128,1.9506309420916162489196197061365600691443388072601555747623163353500432152117545,-1.0387140769605455431076473453482708231855820750121773015099853872381880175353142,-1.04000000000,1.0583358343337334933973589435774309723889555822328931572629051620648259303721489,AVAILABLE,2256.8800000000,-2132.4800000000,118.3600000000,20,5,4,0,0,2026-08,-0.26815533980582524271844660194174757281553398058252427184466019417475728155339806,0.022169680111265646731571627260083449235048678720445062586926286509040333796940195,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,53,167,167,170,3,1071,2139,0,0.33364485981308411214953271028037383177570093457943925233644859813084112149532710,1.9518767507002801120448179271708683473389355742296918767507002801120448179271709,-1.0400463768115942028985507246376811594202898550724637681159420289855072463768116,-1.04000000000,0.93967651314862069659928136408488994628930130062168623400833709720572031886951494,AVAILABLE,2090.4600000000,-2224.6592000000,182.1592000000,28,3,6,0,0,2026-07,-0.20962285714285714285714285714285714285714285714285714285714285714285714285714286,-0.061487899860917941585535465924895688456189151599443671766342141863699582753824757,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.012671694025606605176171711485442919210727637523636311147678228611844859192540308,0.14897530482446132343241885458407429548866955167710404689843072878863078904397940,0.9911,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R,0.02,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.088529145273331319842947749924494110540622168529145273331319842947749924494110541,-0.13934913678618857901726427622841965471447543160690571049136786188579017264276228,-0.072274143302180685358255451713395638629283489096573208722741433021806853582554517,-0.13133931464174454828660436137071651090342679127725856697819314641744548286604361,0.059065171339563862928348909657320872274143302180685358255451713395638629283489097,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,76,167,167,170,3,1081,2129,0,0.33676012461059190031152647975077881619937694704049844236760124610591900311526480,1.9099722479185938945420906567992599444958371877890841813135985198889916743755782,-1.0787599812118365429779239079379990605918271488961953968999530295913574448097698,-1.08000000000,0.89898462127941202083006774996952122193775362697458940731839002386052911158716060,AVAILABLE,2064.6800000000,-2296.6800000000,259.0000000000,20,2,7,0,0,2026-08,-0.30815533980582524271844660194174757281553398058252427184466019417475728155339806,-0.091168921262573707943114810960804717308359347901491501907734998265695456122095040,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,53,167,167,170,3,1018,2192,0,0.31713395638629283489096573208722741433021806853582554517133956386292834890965732,1.9114538310412573673870333988212180746561886051080550098231827111984282907662083,-1.0800452554744525547445255474452554744525547445255474452554744525547445255474453,-1.08000000000,0.82191912747641015312956607657694797865999126827613333315311199449604031190907113,AVAILABLE,1945.8600000000,-2367.4592000000,437.1992000000,31,0,9,0,0,2026-07,-0.30826947368421052631578947368421052631578947368421052631578947368421052631578947,-0.14790482213438735177865612648221343873517786561264822134387351778656126482213439,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,-0.0024988654860892568882738032879133689802150133073778918668261919164497138363181199,0.12320337142733641469296011213926016493610346946273808751925849766736753704269752,0.9691,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R,0.02,target_first,IMMEDIATE_MINUS_MOMENTUM,-0.017855632739353669586227725762609483539716097855632739353669586227725762609483540,-0.072118061088977423638778220451527224435590969455511288180610889774236387782204515,-0.0012461059190031152647975077881619937694704049844236760124610591900311526479750779,-0.081806604361370716510903426791277258566978193146417445482866043613707165109034268,0.080560498442367601246105919003115264797507788161993769470404984423676012461059190,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,76,167,167,170,3,1157,2053,0,0.36043613707165109034267912772585669781931464174454828660436137071651090342679128,1.9106309420916162489196197061365600691443388072601555747623163353500432152117545,-1.0787140769605455431076473453482708231855820750121773015099853872381880175353142,-1.08000000000,0.99819380475029350672807730515668743791203829133929377765736476113067822631626479,AVAILABLE,2210.6000000000,-2214.6000000000,156.4000000000,20,5,4,0,0,2026-08,-0.30815533980582524271844660194174757281553398058252427184466019417475728155339806,-0.017830319888734353268428372739916550764951321279554937413073713490959666203059805,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,53,167,167,170,3,1071,2139,0,0.33364485981308411214953271028037383177570093457943925233644859813084112149532710,1.9118767507002801120448179271708683473389355742296918767507002801120448179271709,-1.0800463768115942028985507246376811594202898550724637681159420289855072463768116,-1.08000000000,0.88633147884841403794064216936643934047470473797464760053937738895079739619513161,AVAILABLE,2047.6200000000,-2310.2192000000,279.2792000000,28,1,8,0,0,2026-07,-0.24962285714285714285714285714285714285714285714285714285714285714285714285714286,-0.10148789986091794158553546592489568845618915159944367176634214186369958275382476,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.012671694025606605176171711485442919210727637523636311147678228611844859192540308,0.14897530482446132343241885458407429548866955167710404689843072878863078904397940,0.9911,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R_BE1R,0,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.0019600120809423135004530353367562669888251283600120809423135004530353367562669888,-0.076969588313413014608233731739707835325365205843293492695883134130146082337317397,0.013754018691588785046728971962616822429906542056074766355140186915887850467289720,-0.070242741433021806853582554517133956386292834890965732087227414330218068535825545,0.083996760124610591900311526479750778816199376947040498442367601246105919003115265,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,102,167,167,170,3,863,1735,612,0.26884735202492211838006230529595015576323987538940809968847352024922118380062305,1.9980764774044032444959443800695249130938586326767091541135573580533024333719583,-0.96840899135446685878962536023054755043227665706051873198847262247838616714697406,-1.00000000000,1.0262770344489693306041175353067296690802038055705141848277123010403111648828204,AVAILABLE,1724.3400000000,-1680.1896000000,95.0196000000,17,5,4,0,0,2026-08,-0.12582524271844660194174757281553398058252427184466019417475728155339805825242718,-0.0016751994450225459590704127644814429413805064169268123482483524106833159902878946,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,77,167,167,170,3,777,1846,587,0.24205607476635514018691588785046728971962616822429906542056074766355140186915888,1.9977606177606177606177606177606177606177606177606177606177606177606177606177606,-0.96302231852654387865655471289274106175514626218851570964247020585048754062838570,-1.00000000000,0.87316519768478975993779065005710623920539075697942645355404212271406289516482508,AVAILABLE,1552.2600000000,-1777.7392000000,247.3988000000,29,2,7,0,0,2026-07,-0.20761383458646616541353383458646616541353383458646616541353383458646616541353383,-0.080543949930458970792767732962447844228094575799721835883171070931849791376912378,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.021393638760790304218126269977374587482526552434753786514101252323788387543053133,0.14705981846681693233021523086012215278190069595781490087904998000932482999622606,0.9954,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R_BE1R,0,target_first,IMMEDIATE_MINUS_MOMENTUM,0.082908607671398369072787677438840229537903956508607671398369072787677438840229538,0.0078577689243027888446215139442231075697211155378486055776892430278884462151394422,0.099423800623052959501557632398753894080996884735202492211838006230529595015576324,-0.0082489719626168224299065420560747663551401869158878504672897196261682242990654206,0.10767277258566978193146417445482866043613707165109034267912772585669781931464174,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,102,167,167,170,3,965,1664,581,0.30062305295950155763239875389408099688473520249221183800623052959501557632398754,1.9982797927461139896373056994818652849740932642487046632124352331606217616580311,-0.96706105769230769230769230769230769230769230769230769230769230769230769230769231,-0.45000000000,1.1983298922637829625545678396131816909579828256409313110151842890359221809536925,AVAILABLE,1928.3400000000,-1609.1896000000,69.0196000000,17,6,3,0,0,2026-08,-0.10640776699029126213592233009708737864077669902912621359223300970873786407766990,0.084920027816411682892906815020862308762169680111265646731571627260083449235048679,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,77,167,167,170,3,854,1801,555,0.26604361370716510903426791277258566978193146417445482866043613707165109034267913,1.9979625292740046838407494145199063231850117096018735362997658079625292740046838,-0.96209838978345363686840644086618545252637423653525818989450305385896724042198778,-1.00000000000,0.98471830036510976377749173101179912129880826843416481834080974217008537695690153,AVAILABLE,1706.2600000000,-1732.7392000000,137.9780000000,23,5,4,0,0,2026-07,-0.15197473684210526315789473684210526315789473684210526315789473684210526315789474,-0.028040472878998609179415855354659248956884561891515994436717663421418636995827538,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.041124052131952282231378966336634954116151303771382831680567455955122900663594163,0.17667401226506160922150928397024586905911078303333144057691215717449321446823008,0.9996,AVAILABLE,WHOLE_SESSION
USD025_TARGET_2R_BE1R,0.01,stop_first,IMMEDIATE_MINUS_MOMENTUM,-0.041960012080942313500453035336756266988825128360012080942313500453035336756266989,-0.11696958831341301460823373173970783532536520584329349269588313413014608233731740,-0.026245981308411214953271028037383177570093457943925233644859813084112149532710280,-0.11024274143302180685358255451713395638629283489096573208722741433021806853582555,0.083996760124610591900311526479750778816199376947040498442367601246105919003115265,COMMON_CONTROL_AVAILABILITY_IS_LATER_INFORMATION_NOT_A_PRIMARY_ENTRY_FILTER,3210,3210,0,0,0,0,0,102,167,167,170,3,863,2347,0,0.26884735202492211838006230529595015576323987538940809968847352024922118380062305,1.9580764774044032444959443800695249130938586326767091541135573580533024333719583,-0.75588819769919045590115040477204942479761397528760119301235619940349382190029825,-1.04000000000,0.95251054411844946782245747291988995245733312830567639510873756024002665960794323,AVAILABLE,1689.8200000000,-1774.0696000000,131.6992000000,36,4,5,0,0,2026-08,-0.16582524271844660194174757281553398058252427184466019417475728155339805825242718,-0.041675199445022545959070412764481442941380506416926812348248352410683315990287895,AVAILABLE,AVAILABLE,AVAILABLE,3210,3210,0,0,0,0,0,77,167,167,170,3,777,2433,0,0.24205607476635514018691588785046728971962616822429906542056074766355140186915888,1.9577606177606177606177606177606177606177606177606177606177606177606177606177606,-0.77067784628031237155774763666255651459103986847513357994245787094122482531853679,-1.04000000000,0.81127038548969547201496358088320624756807678392234229191270334291311975643222358,AVAILABLE,1521.1800000000,-1875.0592000000,370.7192000000,35,1,8,0,0,2026-07,-0.24761383458646616541353383458646616541353383458646616541353383458646616541353383,-0.12054394993045897079276773296244784422809457579972183588317107093184979137691238,AVAILABLE,AVAILABLE,AVAILABLE,3311,6024,101,2814,3210,3210,0,0,0,167,10000,20260908,10000,0,0.021393638760790304218126269977374587482526552434753786514101252323788387543053133,0.14705981846681693233021523086012215278190069595781490087904998000932482999622606,0.9954,AVAILABLE,WHOLE_SESSION
