entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,direction,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.01,stop_first,LONG,3036,3036,0,0,0,0,0,4,169,169,170,1,999,2037,0,0.32905138339920948616600790513833992094861660079051383399209486166007905138339921,1.9325575575575575575575575575575575575575575575575575575575575575575575575575576,-1.0223657339224349533627884143348060873834069710358370152184585174275895925380461,-0.050044137022397891963109354413702239789196310935441370223978919631093544137022398,-1.02500000000,0.92704456392351909357670058807457555824348793959738955775082482657154011002809524,AVAILABLE,1930.6250000000,-2082.5590000000,264.0900000000,38,5,4,0,0,2026-06,-0.27901069518716577540106951871657754010695187165775401069518716577540106951871658,-0.092429521754764473211075152822725638259618842143113987774181948939230492628550881,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.01,stop_first,SHORT,2988,2988,0,0,0,0,0,9,170,170,170,0,953,2034,1,0.31894243641231593038821954484605087014725568942436412315930388219544846050870147,1.9335650577124868835257082896117523609653725078698845750262329485834207764952781,-1.0217428711897738446411012782694198623402163225172074729596853490658800393313668,-0.078827811244979919678714859437751004016064257028112449799196787148594377510040161,-1.02500000000,0.88666410037411733570715394146447088260414536443359116553789892817187744349144101,AVAILABLE,1842.6875000000,-2078.2250000000,367.4375000000,41,3,6,0,0,2026-07,-0.36069196428571428571428571428571428571428571428571428571428571428571428571428571,-0.13130374032674118658641444539982803095442820292347377472055030094582975064488392,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.01,target_first,LONG,3036,3036,0,0,0,0,0,4,169,169,170,1,1003,2033,0,0.33036890645586297760210803689064558629776021080368906455862977602108036890645586,1.9327268195413758723828514456630109670987038883349950149551345962113659022931206,-1.0223605509099852434825381210034431874077717658632562715199212985735366453516970,-0.046091567852437417654808959156785243741765480895915678524374176548089591567852437,-1.02500000000,0.93267415907650812452879753702141827190240461803672817216986238362171204724269278,AVAILABLE,1938.5250000000,-2078.4590000000,264.0900000000,38,5,4,0,0,2026-06,-0.27901069518716577540106951871657754010695187165775401069518716577540106951871658,-0.088114527148507731032002876663070837828119381517439769866954332973750449478604818,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.01,target_first,SHORT,2988,2988,0,0,0,0,0,9,170,170,170,0,962,2025,1,0.32195448460508701472556894243641231593038821954484605087014725568942436412315930,1.9339527027027027027027027027027027027027027027027027027027027027027027027027027,-1.0217283950617283950617283950617283950617283950617283950617283950617283950617284,-0.069791666666666666666666666666666666666666666666666666666666666666666666666666667,-1.02500000000,0.89920855485741904301594973417109714838086031899468342194296761720637989366843886,AVAILABLE,1860.4625000000,-2069.0000000000,340.4375000000,41,3,6,0,0,2026-07,-0.36069196428571428571428571428571428571428571428571428571428571428571428571428571,-0.11969582975064488392089423903697334479793637145313843508168529664660361134995701,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.02,stop_first,LONG,3036,3036,0,0,0,0,0,4,169,169,170,1,998,2038,0,0.32872200263504611330698287220026350461133069828722002635046113306982872200263505,1.9094814629258517034068136272545090180360721442885771543086172344689378757515030,-1.0468579489695780176643768400392541707556427870461236506378802747791952894995093,-0.075044137022397891963109354413702239789196310935441370223978919631093544137022398,-1.05000000000,0.89321098019143692056677852529872910501610853357387743546802162553348458738976136,AVAILABLE,1905.6625000000,-2133.4965000000,288.9150000000,38,4,5,0,0,2026-06,-0.30401069518716577540106951871657754010695187165775401069518716577540106951871658,-0.11742952175476447321107515282272563825961884214311398777418194893923049262855088,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.02,stop_first,SHORT,2988,2988,0,0,0,0,0,9,170,170,170,0,952,2035,1,0.31860776439089692101740294511378848728246318607764390896921017402945113788487282,1.9105698529411764705882352941176470588235294117647058823529411764705882352941176,-1.0462407862407862407862407862407862407862407862407862407862407862407862407862408,-0.10382781124497991967871485943775100401606425702811244979919678714859437751004016,-1.05000000000,0.85428702268564182048752994222911089192616598562773002677187544032689868958714950,AVAILABLE,1818.8625000000,-2129.1000000000,405.1125000000,41,2,7,0,0,2026-07,-0.38569196428571428571428571428571428571428571428571428571428571428571428571428571,-0.15630374032674118658641444539982803095442820292347377472055030094582975064488392,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.02,target_first,LONG,3036,3036,0,0,0,0,0,4,169,169,170,1,1002,2034,0,0.33003952569169960474308300395256916996047430830039525691699604743083003952569170,1.9096432135728542914171656686626746506986027944111776447105788423153692614770459,-1.0468517699115044247787610619469026548672566371681415929203539823008849557522124,-0.071091567852437417654808959156785243741765480895915678524374176548089591567852437,-1.05000000000,0.89863600489645288948720856865166499827525194354097703161584119449780713958812218,AVAILABLE,1913.4625000000,-2129.2965000000,288.9150000000,38,4,5,0,0,2026-06,-0.30401069518716577540106951871657754010695187165775401069518716577540106951871658,-0.11311452714850773103200287666307083782811938151743976986695433297375044947860482,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R,NATURAL,0.02,target_first,SHORT,2988,2988,0,0,0,0,0,9,170,170,170,0,961,2026,1,0.32161981258366800535475234270414993306559571619812583668005354752342704149933066,1.9109391259105098855359001040582726326742976066597294484911550468262226847034339,-1.0462240868706811451135241855873642645607107601184600197433366238894373149062192,-0.094791666666666666666666666666666666666666666666666666666666666666666666666666667,-1.05000000000,0.86637534498620055197792088316467341306347746090156393744250229990800367985280589,AVAILABLE,1836.4125000000,-2119.6500000000,378.1125000000,41,3,6,0,0,2026-07,-0.38569196428571428571428571428571428571428571428571428571428571428571428571428571,-0.14469582975064488392089423903697334479793637145313843508168529664660361134995701,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0,stop_first,LONG,3036,3036,0,0,0,0,0,12,169,169,170,1,746,1619,671,0.24571805006587615283267457180500658761528326745718050065876152832674571805006588,1.9896782841823056300268096514745308310991957104557640750670241286863270777479893,-0.95678922174181593576281655342804200123533045089561457689932056825200741198270537,-0.021324687088274044795783926218708827404479578392621870882740447957839262187088274,-1.00000000000,0.95820529046424991450359552930061439596447287492412648012876347587145407798079038,AVAILABLE,1484.3000000000,-1549.0417500000,208.8397500000,24,5,4,0,0,2026-06,-0.21293382352941176470588235294117647058823529411764705882352941176470588235294118,-0.049817241999280834232290542970154620640057533261416756562387630348795397339086659,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0,stop_first,SHORT,2988,2988,0,0,0,0,0,29,170,170,170,0,714,1603,671,0.23895582329317269076305220883534136546184738955823293172690763052208835341365462,1.9551645658263305322128851540616246498599439775910364145658263305322128851540616,-0.97839223331253898939488459139114160948222083593262632563942607610729881472239551,-0.057689173360107095046854082998661311914323962516733601070950468540829986613119143,-1.00000000000,0.89009223153253289138625614514244233357365826241410030938314493888610909689100943,AVAILABLE,1395.9875000000,-1568.3627500000,262.6502500000,19,3,6,0,0,2026-09,-0.36785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.093948946689595872742906276870163370593293207222699914015477214101461736887360275,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0,target_first,LONG,3036,3036,0,0,0,0,0,12,169,169,170,1,758,1615,663,0.24967061923583662714097496706192358366271409749670619235836627140974967061923584,1.9898416886543535620052770448548812664907651715039577836411609498680738786279683,-0.95668219814241486068111455108359133126934984520123839009287925696594427244582043,-0.012102025691699604743083003952569169960474308300395256916996047430830039525691700,-1.00000000000,0.97621957464903456492356921746612996056579053608098292489507160567020276312921641,AVAILABLE,1508.3000000000,-1545.0417500000,198.8397500000,24,5,4,0,0,2026-06,-0.21293382352941176470588235294117647058823529411764705882352941176470588235294118,-0.040468087019057892844300611290902553038475368572455951096727795756921970514203524,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0,target_first,SHORT,2988,2988,0,0,0,0,0,29,170,170,170,0,743,1596,649,0.24866131191432396251673360107095046854082998661311914323962516733601070950468541,1.9569145356662180349932705248990578734858681022880215343203230148048452220726783,-0.97829746240601503759398496240601503759398496240601503759398496240601503759398496,-0.035935491967871485943775100401606425702811244979919678714859437751004016064257028,-1.00000000000,0.93122978628765160434370552262758926457032486524992350432338673380032923162794809,AVAILABLE,1453.9875000000,-1561.3627500000,233.6502500000,19,3,6,0,0,2026-09,-0.36785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.081481190885640584694754944110060189165950128976784178847807394668959587274290628,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.01,stop_first,LONG,3036,3036,0,0,0,0,0,12,169,169,170,1,746,2290,0,0.24571805006587615283267457180500658761528326745718050065876152832674571805006588,1.9646782841823056300268096514745308310991957104557640750670241286863270777479893,-0.70143744541484716157205240174672489082969432314410480349344978165938864628820961,-0.046324687088274044795783926218708827404479578392621870882740447957839262187088274,-1.02500000000,0.91244320964731344726137079394200960068430906153878957543049075611575543483928122,AVAILABLE,1465.6500000000,-1606.2917500000,245.1417500000,46,5,4,0,0,2026-06,-0.23793382352941176470588235294117647058823529411764705882352941176470588235294118,-0.074817241999280834232290542970154620640057533261416756562387630348795397339086659,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.01,stop_first,SHORT,2988,2988,0,0,0,0,0,29,170,170,170,0,713,2274,1,0.23862115127175368139223560910307898259705488621151271753681392235609103078982597,1.9328716690042075736325385694249649368863955119214586255259467040673211781206171,-0.71469338170624450307827616534740545294635004397537379067722075637642919964819701,-0.082689173360107095046854082998661311914323962516733601070950468540829986613119143,-1.02500000000,0.84797359607226807690254706653021273676323299826438107872338559982377691782198977,AVAILABLE,1378.1375000000,-1625.2127500000,300.3752500000,41,3,6,0,0,2026-09,-0.39285714285714285714285714285714285714285714285714285714285714285714285714285714,-0.11894894668959587274290627687016337059329320722269991401547721410146173688736028,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.01,target_first,LONG,3036,3036,0,0,0,0,0,12,169,169,170,1,758,2278,0,0.24967061923583662714097496706192358366271409749670619235836627140974967061923584,1.9648416886543535620052770448548812664907651715039577836411609498680738786279683,-0.70324484196663740122914837576821773485513608428446005267778753292361720807726076,-0.037102025691699604743083003952569169960474308300395256916996047430830039525691700,-1.02500000000,0.92968643565111992617939511860782054589232435185761724428356138538166629135262401,AVAILABLE,1489.3500000000,-1601.9917500000,231.1417500000,46,5,4,0,0,2026-06,-0.23793382352941176470588235294117647058823529411764705882352941176470588235294118,-0.065468087019057892844300611290902553038475368572455951096727795756921970514203524,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.01,target_first,SHORT,2988,2988,0,0,0,0,0,29,170,170,170,0,742,2245,1,0.24832663989290495314591700133868808567603748326639892904953145917001338688085676,1.9345181940700808625336927223719676549865229110512129380053908355795148247978437,-0.72048452115812917594654788418708240534521158129175946547884187082405345211581292,-0.060935491967871485943775100401606425702811244979919678714859437751004016064257028,-1.02500000000,0.88743330513631401536116734114369645148780879484249571596446402762555697871591300,AVAILABLE,1435.4125000000,-1617.4877500000,271.3752500000,41,3,6,0,0,2026-09,-0.39285714285714285714285714285714285714285714285714285714285714285714285714285714,-0.10648119088564058469475494411006018916595012897678417884780739466895958727429063,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.02,stop_first,LONG,3036,3036,0,0,0,0,0,12,169,169,170,1,746,2290,0,0.24571805006587615283267457180500658761528326745718050065876152832674571805006588,1.9396782841823056300268096514745308310991957104557640750670241286863270777479893,-0.72643744541484716157205240174672489082969432314410480349344978165938864628820961,-0.071324687088274044795783926218708827404479578392621870882740447957839262187088274,-1.05000000000,0.86983088942612952154642346667884950888668709396683311374661922371350162988094528,AVAILABLE,1447.0000000000,-1663.5417500000,302.7667500000,46,5,4,0,0,2026-06,-0.26293382352941176470588235294117647058823529411764705882352941176470588235294118,-0.099817241999280834232290542970154620640057533261416756562387630348795397339086659,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.02,stop_first,SHORT,2988,2988,0,0,0,0,0,29,170,170,170,0,713,2275,0,0.23862115127175368139223560910307898259705488621151271753681392235609103078982597,1.9078716690042075736325385694249649368863955119214586255259467040673211781206171,-0.73937923076923076923076923076923076923076923076923076923076923076923076923076923,-0.10768917336010709504685408299866131191432396251673360107095046854082998661311914,-1.05000000000,0.80870483718819068743589625452060987900304249882326293619342986119481578770191983,AVAILABLE,1360.3125000000,-1682.0877500000,338.1002500000,41,3,6,0,0,2026-09,-0.41785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.14394894668959587274290627687016337059329320722269991401547721410146173688736028,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.02,target_first,LONG,3036,3036,0,0,0,0,0,12,169,169,170,1,758,2278,0,0.24967061923583662714097496706192358366271409749670619235836627140974967061923584,1.9398416886543535620052770448548812664907651715039577836411609498680738786279683,-0.72824484196663740122914837576821773485513608428446005267778753292361720807726076,-0.062102025691699604743083003952569169960474308300395256916996047430830039525691700,-1.05000000000,0.88634817949454825644119210333937282608024061122097867511020203090313448317278168,AVAILABLE,1470.4000000000,-1658.9417500000,288.7667500000,46,5,4,0,0,2026-06,-0.26293382352941176470588235294117647058823529411764705882352941176470588235294118,-0.090468087019057892844300611290902553038475368572455951096727795756921970514203524,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_2R_BE1R,NATURAL,0.02,target_first,SHORT,2988,2988,0,0,0,0,0,29,170,170,170,0,742,2246,0,0.24832663989290495314591700133868808567603748326639892904953145917001338688085676,1.9095181940700808625336927223719676549865229110512129380053908355795148247978437,-0.74516373552983081032947462154942119323241317898486197684772929652715939447907391,-0.085935491967871485943775100401606425702811244979919678714859437751004016064257028,-1.05000000000,0.84657656652402827314333702140741029532824531473432646939279422921716482554244489,AVAILABLE,1416.8625000000,-1673.6377500000,309.1002500000,41,3,6,0,0,2026-09,-0.41785714285714285714285714285714285714285714285714285714285714285714285714285714,-0.13148119088564058469475494411006018916595012897678417884780739466895958727429063,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0,stop_first,LONG,3036,2096,940,940,0,0,0,6,169,160,170,10,1047,1049,0,0.49952290076335877862595419847328244274809160305343511450381679389312977099236641,0.99939929928957093698667869404441207618461412026266587495519424856877534358375387,-1.0000553136412285933752084401556441482733147516226361237024325278369917508750271,-0.0012819454453568814053153917265130094338817702944342188386275493556758406181837285,-1.0,0.99743869491298671014289748196786064709512072851908224245891340998536106488451652,AVAILABLE,1046.3710663561807710250525926644994437652909839150111710780883782515077847321903,-1049.0580240096487944505936537232707115387071744521452937638517217010043466679034,68.631830624878077369974822657577110608205878579820244383306519257351871361188560,31,4,5,0,0,2026-01,-0.069101443567486721436463328443914743176352227253932419859617809123126022157741436,-0.012417986747217315606408984436001643749203315159524206582375927288479155903276205,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0,stop_first,SHORT,2988,2029,959,959,0,0,0,16,170,157,170,13,1001,1028,0,0.49334647609659931000492853622474125184820108427796944307540660423854115327747659,1,-0.99826802118805462965145796804923444902402302431682972098791065558163185741057549,-0.012429534638403232765746077454220312270426648101380459918961140432684844464303391,-1.0,0.97542482368758372765232090267419348339263053602710692506486639635959279745017232,AVAILABLE,1001,-1026.2195257813201592816987911546130135966956689977009531755721539379175494180716,128.05355017528103345784169909530260755093544506930707508771557351063484478093055,17,3,5,1,0,2026-05,-0.24279919637550053964260804992423560566024911402108185625347699210701362549887977,-0.040672192972527726909665126156528770008003812829859132715441494259258637734054430,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0,target_first,LONG,3036,2096,940,940,0,0,0,6,169,160,170,10,1053,1043,0,0.50238549618320610687022900763358778625954198473282442748091603053435114503816794,0.99940272208564175785854947071652368828612629051757945971328430983049172339239345,-1.0000556318405069937206075299360217752048966198007145673670678060412313966135220,0.0044432453943377750832342265940976775890189930643444071155709239267669074734193249,1.0,1.0089285947015022688703763655138726155970632767343579527448648067194784825955031,AVAILABLE,1052.3710663561807710250525926644994437652909839150111710780883782515077847321903,-1043.0580240096487944505936537232707115387071744521452937638517217010043466679034,68.628933643819228974947407335500556234709016084988828921911621748492215267809665,31,4,5,0,0,2026-01,-0.061828716294759448709190601171187470449079499981205147132345081850398749430468709,-0.0092263733194929699663750970572620071848806419077381964975291306465814094604658816,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0,target_first,SHORT,2988,2029,959,959,0,0,0,16,170,157,170,13,1017,1012,0,0.50123213405618531296205027106949236076885165105963528831936914736323311976343026,1,-0.99824063812383414948784465529111957865286133300168078377032821535367346780441858,0.0033417812807687731484973922352819055708744854619512305689639458166990885076039527,1.0,1.0067118819678680354451539564765794747623213505093656863709321717377092121937346,AVAILABLE,1017,-1010.2195257813201592816987911546130135966956689977009531755721539379175494180716,106.05355017528103345784169909530260755093544506930707508771557351063484478093055,17,3,5,1,0,2026-05,-0.24279919637550053964260804992423560566024911402108185625347699210701362549887977,-0.026537917354153168605778200361475766474434908236219556743710045496007754341828282,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.01,stop_first,LONG,3036,2096,940,940,0,0,0,6,169,160,170,10,1047,1049,0,0.49952290076335877862595419847328244274809160305343511450381679389312977099236641,0.97328643433650795427176285442881479040107436770273666355862339373460994105631165,-1.0262876659301748962141938092840572558683119545648018025098675590663818925868670,-0.027454611073678262407516029270995694587754951027534257675082240563214693243160532,-1.0093828095881269356921987583933919384834905776017983614915914798428285665671851,0.94654824410406135772469672108349779149551857647095249307439574283182524223708791,AVAILABLE,1019.0308967503238281225357085869690855499248629847652867458786932401366082859583,-1076.5757615607534661286893059389760614058592403384770908328510694606346053236235,89.063006098685466855340548128250320634824340882777427694626851540920667376791290,31,3,6,0,0,2026-01,-0.099331797723408478675183117887809858165206411001926937245130841497830080537823262,-0.038448935454649326414933748770066776038129118503566339504325599571564112186198983,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.01,stop_first,SHORT,2988,2029,959,959,0,0,0,16,170,157,170,13,1001,1028,0,0.49334647609659931000492853622474125184820108427796944307540660423854115327747659,0.97448178987401792620593108100832861392604320244440658451839552528021597384100973,-1.0234945162313083778627223545885167495602990068496352300516078345299670234276921,-0.037799946289745228344377313172823201581083358006197153962611598369300103631747980,-1.0100237076759536951463191002042001673053249120551161070150336236468933635543754,0.92710552792362297441591802015055239091825339163569836815919451863331197342382784,AVAILABLE,975.45627166389194413213701208933694253996924564685099110291392080549618981485074,-1052.1523626857850124428785805169952185479873790414250164930528538968061000836675,151.57505819525865013103988880384548702681065938597698739084714768900173907138404,17,3,6,0,0,2026-05,-0.27303448313795942236433228427162806116473747467807427498687564358324055354033718,-0.067149369026575151711907942971141937725307990616714255699928979582470036001005218,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.01,target_first,LONG,3036,2096,940,940,0,0,0,6,169,160,170,10,1053,1043,0,0.50238549618320610687022900763358778625954198473282442748091603053435114503816794,0.97322045645554148821777791749087284878226429880543798969278595092995528983935394,-1.0262186054248464286668012890411275988721559769854630941835819583410747049266585,-0.021729420233983605918966410950385007564854187668755631720883767280771945151557479,0.93764709399431788330457106564218256174758418738261625771673811119701261238216330,0.95744846565673298393562595872412311895583710661704183183221842819418185646127173,AVAILABLE,1024.8011406476851870933201471178891097677243066421262031465036063292429202008397,-1070.3460054581148250994737444698960856236586839958380072334759825497409172385048,85.063006098685466855340548128250320634824340882777427694626851540920667376791292,31,3,6,0,0,2026-08,-0.095338507948153890961559234269025057275126943752440009759952275781076780568719122,-0.034989023822245896174041370949860050524646275331756532843371777161385525985989818,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.01,target_first,SHORT,2988,2029,959,959,0,0,0,16,170,157,170,13,1017,1012,0,0.50123213405618531296205027106949236076885165105963528831936914736323311976343026,0.97449632751722535275876838324984538831031559022733300045756647803770024275587184,-1.0234771305404261384055425041430346204739220243634107577623360091459002541023108,-0.022028630370573222430133843483320983739782224442865463474686512119916170659840633,0.92598526226766849928618686836319782394336031069739298331747718457941741907387041,0.95684701051952238564786635082516752851223458064256083281066581798475654186779897,AVAILABLE,991.06276508501818375566744576509275991159095526119766146534510816434114688272166,-1035.7588561069112520664090141927510359196090886557716868554840412556510571515385,127.57505819525865013103988880384548702681065938597698739084714768900173907138404,17,3,6,0,0,2026-05,-0.27303448313795942236433228427162806116473747467807427498687564358324055354033718,-0.053015093408200593408021017176088934191739086023074679728197530819219152608779118,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.02,stop_first,LONG,3036,2096,940,940,0,0,0,6,169,160,170,10,1047,1049,0,0.49952290076335877862595419847328244274809160305343511450381679389312977099236641,0.94717356938344497155684701481321750461753461514280745216205253890044453852886935,-1.0525200182191211990531791784124703634633091575069674813173025902957720342987060,-0.053627276701999643409716666815478379741628131760634296511536931770753545868137328,-1.0187656191762538713843975167867838769669811552035967229831829596856571331343702,0.89819451698809116813889171305796007408123629921867140030744577443834997556109672,AVAILABLE,991.69072714446688522001882450943872733455874205451940241366900822876543183972621,-1104.0934991118581378067849581546814112730113062248088879018504172202648639793426,127.39366311442039026096324653028189395202273717686222759821042094046681327256097,31,3,6,0,0,2026-08,-0.13376644679061672501254936284699320398114819644796945041421349465158445544638131,-0.064479884162081337223458513104131908327054921847608472426275271854649068469121761,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.02,stop_first,SHORT,2988,2029,959,959,0,0,0,16,170,157,170,13,1001,1028,0,0.49334647609659931000492853622474125184820108427796944307540660423854115327747659,0.94896357974803585241186216201665722785208640488881316903679105056043194768201934,-1.0487210112745621260739867411277990500965749893824407391153050134783021894448087,-0.063170357941087223923008548891426090891740067911013848006262056305915362799192494,-1.0200474153519073902926382004084003346106498241102322140300672472937867271087508,0.88111082842879131318256732579047986473213891048734251138313083631966624903623026,AVAILABLE,949.91254332778388826427402417867388507993849129370198220582784161099237962970136,-1078.0851995902498656040583698793774234992790890851490798105335538556946507492633,175.09656621523626680423807851238836650268587370264689969397872186736863336183745,17,3,6,0,0,2026-05,-0.30326976990041830508605651861902051666922583533506669372027429505946748158179458,-0.093626545080622576514150759785755105442612168403569378684416464905681434267955995,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.02,target_first,LONG,3036,2096,940,940,0,0,0,6,169,160,170,10,1053,1043,0,0.50238549618320610687022900763358778625954198473282442748091603053435114503816794,0.94703819082544121857700636426522200927840230709329651967228759202941885628631426,-1.0523815790091858636129950481462334225394153341702116210000961106409180132397942,-0.047902085862304986921167048494867692718727368401855670557338458488310797776534308,0.87529418798863576660914213128436512349516837476523251543347622239402522476432658,0.90852800371975317834044386885187456855117514551496903886092063551740040490507712,AVAILABLE,997.23121493918960316158770157127877577015762936924123521491883440697805566948892,-1097.6339869065808557483538352165214597086101935395307207031002433984774878091053,115.39366311442039026096324653028189395202273717686222759821042094046681327256104,31,3,6,0,0,2026-08,-0.13376644679061672501254936284699320398114819644796945041421349465158445544638131,-0.060751674324998822381707644842458093864411908755774869189214423676189642511513751,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1R,NATURAL,0.02,target_first,SHORT,2988,2029,959,959,0,0,0,16,170,157,170,13,1017,1012,0,0.50123213405618531296205027106949236076885165105963528831936914736323311976343026,0.94899265503445070551753676649969077662063118045466600091513295607540048551174354,-1.0487136229570181273232403529949496622949827157251407317543438029381270404002028,-0.047399042021915218008765079201923873050438934347682157518336970056531429827285187,0.85197052453533699857237373672639564788672062139478596663495436915883483814774082,0.90938205916873817643113956490855666572121350898608833133082002860685101704086050,AVAILABLE,965.12553017003636751133489153018551982318191052239532293069021632868229376544318,-1061.2981864325023448511192372308890582425225083138424205353959285733845648850052,151.09656621523626680423807851238836650268587370264689969397872186736863336183752,17,3,6,0,0,2026-05,-0.30326976990041830508605651861902051666922583533506669372027429505946748158179458,-0.079492269462248018210263833990702101909043263809929802712685016142430550875729882,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0,stop_first,LONG,3036,2096,940,940,0,0,0,1,169,160,170,10,856,1240,0,0.40839694656488549618320610687022900763358778625954198473282442748091603053435115,1.4978521708265767803878907837273342397966614729100269640848551623691032091521400,-1.0000467935561683826214464949381215415634735277839881401321384852427454408612124,0.020087516325334412958702699020671468381314430514712684872511592217055343686225354,-1.0,1.0339527936618337837023458540646037646677397017101358613269318349570012125784427,AVAILABLE,1282.1614582275497240120345108705981092659422208109830812566360189879523470342318,-1240.0580240096487944505936537232707115387071744521452937638517217010043466679034,79.537473642641328475197278829270907496761460668879839083436348965895052661727714,33,3,6,0,0,2026-08,-0.085365853658536585365853658536585365853658536585365853658536585365853658536585366,-0.0059450004079807357530303301265897768767683639234023017773686503458800206748417626,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,ATR050_TARGET_1.5R,NATURAL,0,stop_first,SHORT,2988,2029,959,959,0,0,0,6,170,157,170,13,782,1247,0,0.38541153277476589452932479053721044849679645145391818629866929521931986200098571,1.4989221540832126504091732235293929246645004348358505153844815620622082781353055,-0.99802913283153806839871644902016636250074144083095659300251065786848513743914362,-0.035675310077799743062210917263756622449869510435962429001215479955324836315822241,-1.0,0.94183789294904724414088315997020973783144141888830838234649222140972766656460232,AVAILABLE,1172.1571244930722926199734607999852670876393400416351030306645815326468735018089,-1244.5423286409279712931994119281474540384245767162028714741307903620009663866121,163.37635303488884546934231986883704799266435278780899338627420993471826174947121,28,4,5,0,0,2026-05,-0.36693695907176508602188467930403024450680942504777963734580501186771016645266268,-0.071982957617130506292189955351787411559293310872772451483341408800740701024238021,AVAILABLE,AVAILABLE,AVAILABLE
