entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,month,partial_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-07,False,679,679,0,0,0,0,0,44,22,22,22,0,321,358,0,0.47275405007363770250368188512518409425625920471281296023564064801178203240058910,0.9200000000,-1.0800000000,-0.13449189985272459499263622974963181148748159057437407952871870397643593519882180,-1.08000000000,0.76381129733085040347610180012414649286157666045934202358783364369956548727498448,AVAILABLE,295.3200000000,-386.6400000000,92.6400000000,15,0,1,0,0,2026-07,-0.13449189985272459499263622974963181148748159057437407952871870397643593519882180,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-08,False,220,220,0,0,0,0,0,1,20,20,21,1,101,119,0,0.45909090909090909090909090909090909090909090909090909090909090909090909090909091,0.9200000000,-1.0800000000,-0.16181818181818181818181818181818181818181818181818181818181818181818181818181818,-1.08000000000,0.72300031123560535325241207594148770619358854652972300031123560535325241207594149,AVAILABLE,92.9200000000,-128.5200000000,37.2800000000,8,0,1,0,0,2026-08,-0.16181818181818181818181818181818181818181818181818181818181818181818181818181818,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-09,True,59,59,0,0,0,0,0,0,4,4,4,0,30,29,0,0.50847457627118644067796610169491525423728813559322033898305084745762711864406780,0.9200000000,-1.0800000000,-0.063050847457627118644067796610169491525423728813559322033898305084745762711864407,0.92000000000,0.88122605363984674329501915708812260536398467432950191570881226053639846743295019,AVAILABLE,27.6000000000,-31.3200000000,9.7200000000,9,0,1,0,0,2026-09,-0.063050847457627118644067796610169491525423728813559322033898305084745762711864407,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-01,False,413,413,0,0,0,0,0,9,20,20,20,0,221,192,0,0.53510895883777239709443099273607748184019370460048426150121065375302663438256659,0.9200000000,-1.0800000000,-0.0097820823244552058111380145278450363196125907990314769975786924939467312348668281,0.92000000000,0.98051697530864197530864197530864197530864197530864197530864197530864197530864198,AVAILABLE,203.3200000000,-207.3600000000,24.9600000000,8,0,1,0,0,2026-01,-0.0097820823244552058111380145278450363196125907990314769975786924939467312348668281,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-02,False,697,697,0,0,0,0,0,65,19,19,19,0,372,325,0,0.53371592539454806312769010043041606886657101865136298421807747489239598278335725,0.9200000000,-1.0800000000,-0.012568149210903873744619799139167862266857962697274031563845050215208034433285509,0.92000000000,0.97504273504273504273504273504273504273504273504273504273504273504273504273504274,AVAILABLE,342.2400000000,-351.0000000000,39.5600000000,16,0,1,0,0,2026-02,-0.012568149210903873744619799139167862266857962697274031563845050215208034433285509,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-03,False,417,417,0,0,0,0,0,39,22,22,22,0,235,182,0,0.56354916067146282973621103117505995203836930455635491606714628297362110311750600,0.9200000000,-1.0748351648351648351648351648351648351648351648351648351648351648351648351648352,0.049352517985611510791366906474820143884892086330935251798561151079136690647482014,0.92000000000,1.1052039668745527042224721398629996932828954094673346283611082711379204580308762,AVAILABLE,216.2000000000,-195.6200000000,34.3200000000,11,1,0,0,0,2026-03,0.049352517985611510791366906474820143884892086330935251798561151079136690647482014,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-04,False,337,337,0,0,0,0,0,6,21,21,21,0,177,160,0,0.52522255192878338278931750741839762611275964391691394658753709198813056379821958,0.9200000000,-1.0800000000,-0.029554896142433234421364985163204747774480712166172106824925816023738872403560831,0.92000000000,0.94236111111111111111111111111111111111111111111111111111111111111111111111111111,AVAILABLE,162.8400000000,-172.8000000000,33.3200000000,10,0,1,0,0,2026-04,-0.029554896142433234421364985163204747774480712166172106824925816023738872403560831,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-05,False,143,143,0,0,0,0,0,8,18,18,20,2,79,64,0,0.55244755244755244755244755244755244755244755244755244755244755244755244755244755,0.9200000000,-1.0800000000,0.024895104895104895104895104895104895104895104895104895104895104895104895104895105,0.92000000000,1.0515046296296296296296296296296296296296296296296296296296296296296296296296296,AVAILABLE,72.6800000000,-69.1200000000,13.2800000000,7,1,0,0,0,2026-05,0.024895104895104895104895104895104895104895104895104895104895104895104895104895105,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-06,False,346,346,0,0,0,0,0,34,21,21,21,0,205,141,0,0.59248554913294797687861271676300578034682080924855491329479768786127167630057803,0.9200000000,-1.0800000000,0.10497109826589595375722543352601156069364161849710982658959537572254335260115607,0.92000000000,1.2385080115576569477278697136853165221959548200682952456002101392172314158129761,AVAILABLE,188.6000000000,-152.2800000000,14.2800000000,7,1,0,0,0,2026-06,0.10497109826589595375722543352601156069364161849710982658959537572254335260115607,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-07,False,679,679,0,0,0,0,0,44,22,22,22,0,365,314,0,0.53755522827687776141384388807069219440353460972017673048600883652430044182621502,0.9200000000,-1.0800000000,-0.0048895434462444771723122238586156111929307805596465390279823269513991163475699558,0.92000000000,0.99020995517810804435008256664307619721632460485963670677046473224817173861759849,AVAILABLE,335.8000000000,-339.1200000000,30.7200000000,15,0,1,0,0,2026-07,-0.0048895434462444771723122238586156111929307805596465390279823269513991163475699558,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-08,False,220,220,0,0,0,0,0,1,20,20,21,1,102,118,0,0.46363636363636363636363636363636363636363636363636363636363636363636363636363636,0.9200000000,-1.0800000000,-0.15272727272727272727272727272727272727272727272727272727272727272727272727272727,-1.08000000000,0.73634651600753295668549905838041431261770244821092278719397363465160075329566855,AVAILABLE,93.8400000000,-127.4400000000,35.2800000000,8,0,1,0,0,2026-08,-0.15272727272727272727272727272727272727272727272727272727272727272727272727272727,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-09,True,59,59,0,0,0,0,0,0,4,4,4,0,30,29,0,0.50847457627118644067796610169491525423728813559322033898305084745762711864406780,0.9200000000,-1.0800000000,-0.063050847457627118644067796610169491525423728813559322033898305084745762711864407,0.92000000000,0.88122605363984674329501915708812260536398467432950191570881226053639846743295019,AVAILABLE,27.6000000000,-31.3200000000,9.7200000000,9,0,1,0,0,2026-09,-0.063050847457627118644067796610169491525423728813559322033898305084745762711864407,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-01,False,413,413,0,0,0,0,0,7,20,20,20,0,179,234,0,0.43341404358353510895883777239709443099273607748184019370460048426150121065375303,1.5000000000,-1.0000000000,0.083535108958837772397094430992736077481840193704600484261501210653753026634382567,-1.00000000000,1.1474358974358974358974358974358974358974358974358974358974358974358974358974359,AVAILABLE,268.5000000000,-234.0000000000,15.5000000000,13,1,0,0,0,2026-01,0.083535108958837772397094430992736077481840193704600484261501210653753026634382567,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-02,False,697,697,0,0,0,0,0,39,19,19,19,0,253,444,0,0.36298421807747489239598278335724533715925394548063127690100430416068866571018651,1.5000000000,-0.99864864864864864864864864864864864864864864864864864864864864864864864864864865,-0.091678622668579626972740315638450502152080344332855093256814921090387374461979914,-1.00000000000,0.85588633288227334235453315290933694181326116373477672530446549391069012178619756,AVAILABLE,379.5000000000,-443.4000000000,85.9000000000,17,0,1,0,0,2026-02,-0.091678622668579626972740315638450502152080344332855093256814921090387374461979914,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-03,False,417,417,0,0,0,0,0,15,22,22,22,0,165,252,0,0.39568345323741007194244604316546762589928057553956834532374100719424460431654676,1.5000000000,-0.99626984126984126984126984126984126984126984126984126984126984126984126984126984,-0.0085371702637889688249400479616306954436450839328537170263788968824940047961630695,-1.00000000000,0.98582012267983748904644308133513901059507687405401099338803473273321118457739186,AVAILABLE,247.5000000000,-251.0600000000,46.5000000000,15,0,1,0,0,2026-03,-0.0085371702637889688249400479616306954436450839328537170263788968824940047961630695,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-04,False,337,337,0,0,0,0,0,1,21,21,21,0,145,192,0,0.43026706231454005934718100890207715133531157270029673590504451038575667655786350,1.4946206896551724137931034482758620689655172413793103448275862068965517241379310,-1.0000000000,0.073353115727002967359050445103857566765578635014836795252225519287833827893175074,-1.00000000000,1.12875,AVAILABLE,216.7200000000,-192.0000000000,27.7800000000,13,1,0,0,0,2026-04,0.073353115727002967359050445103857566765578635014836795252225519287833827893175074,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-05,False,143,143,0,0,0,0,0,5,18,18,20,2,57,86,0,0.39860139860139860139860139860139860139860139860139860139860139860139860139860140,1.5000000000,-1.0000000000,-0.0034965034965034965034965034965034965034965034965034965034965034965034965034965035,-1.00000000000,0.99418604651162790697674418604651162790697674418604651162790697674418604651162791,AVAILABLE,85.5000000000,-86.0000000000,20.5000000000,10,0,1,0,0,2026-05,-0.0034965034965034965034965034965034965034965034965034965034965034965034965034965035,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-06,False,346,346,0,0,0,0,0,25,21,21,21,0,149,197,0,0.43063583815028901734104046242774566473988439306358381502890173410404624277456647,1.4824161073825503355704697986577181208053691275167785234899328859060402684563758,-1.0000000000,0.069017341040462427745664739884393063583815028901734104046242774566473988439306358,-1.00000000000,1.1212182741116751269035532994923857868020304568527918781725888324873096446700508,AVAILABLE,220.8800000000,-197.0000000000,27.0000000000,11,1,0,0,0,2026-06,0.069017341040462427745664739884393063583815028901734104046242774566473988439306358,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-07,False,679,679,0,0,0,0,0,23,22,22,22,0,252,427,0,0.37113402061855670103092783505154639175257731958762886597938144329896907216494845,1.4953968253968253968253968253968253968253968253968253968253968253968253968253968,-1.0000000000,-0.073873343151693667157584683357879234167893961708394698085419734904270986745213549,-1.00000000000,0.88252927400468384074941451990632318501170960187353629976580796252927400468384075,AVAILABLE,376.8400000000,-427.0000000000,65.6600000000,16,0,1,0,0,2026-07,-0.073873343151693667157584683357879234167893961708394698085419734904270986745213549,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-08,False,220,220,0,0,0,0,0,1,20,20,21,1,79,141,0,0.35909090909090909090909090909090909090909090909090909090909090909090909090909091,1.5000000000,-1.0000000000,-0.10227272727272727272727272727272727272727272727272727272727272727272727272727273,-1.00000000000,0.84042553191489361702127659574468085106382978723404255319148936170212765957446809,AVAILABLE,118.5000000000,-141.0000000000,27.0000000000,8,0,1,0,0,2026-08,-0.10227272727272727272727272727272727272727272727272727272727272727272727272727273,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,stop_first,2026-09,True,59,59,0,0,0,0,0,0,4,4,4,0,25,34,0,0.42372881355932203389830508474576271186440677966101694915254237288135593220338983,1.5000000000,-1.0000000000,0.059322033898305084745762711864406779661016949152542372881355932203389830508474576,-1.00000000000,1.1029411764705882352941176470588235294117647058823529411764705882352941176470588,AVAILABLE,37.5000000000,-34.0000000000,9.0000000000,9,1,0,0,0,2026-09,0.059322033898305084745762711864406779661016949152542372881355932203389830508474576,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-01,False,413,413,0,0,0,0,0,7,20,20,20,0,186,227,0,0.45036319612590799031476997578692493946731234866828087167070217917675544794188862,1.5000000000,-1.0000000000,0.12590799031476997578692493946731234866828087167070217917675544794188861985472155,-1.00000000000,1.2290748898678414096916299559471365638766519823788546255506607929515418502202643,AVAILABLE,279.0000000000,-227.0000000000,15.5000000000,13,1,0,0,0,2026-01,0.12590799031476997578692493946731234866828087167070217917675544794188861985472155,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-02,False,697,697,0,0,0,0,0,39,19,19,19,0,292,405,0,0.41893830703012912482065997130559540889526542324246771879483500717360114777618364,1.5000000000,-0.99851851851851851851851851851851851851851851851851851851851851851851851851851852,0.048206599713055954088952654232424677187948350071736011477761836441893830703012912,-1.00000000000,1.0830860534124629080118694362017804154302670623145400593471810089020771513353116,AVAILABLE,438.0000000000,-404.4000000000,36.0000000000,17,1,0,0,0,2026-02,0.048206599713055954088952654232424677187948350071736011477761836441893830703012912,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-03,False,417,417,0,0,0,0,0,15,22,22,22,0,180,237,0,0.43165467625899280575539568345323741007194244604316546762589928057553956834532374,1.5000000000,-0.99603375527426160337552742616033755274261603375527426160337552742616033755274262,0.081390887290167865707434052757793764988009592326139088729016786570743405275779376,-1.00000000000,1.1437770058459713632127425230873506735575701092942472252817080403287299839023977,AVAILABLE,270.0000000000,-236.0600000000,39.0000000000,15,1,0,0,0,2026-03,0.081390887290167865707434052757793764988009592326139088729016786570743405275779376,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-04,False,337,337,0,0,0,0,0,1,21,21,21,0,146,191,0,0.43323442136498516320474777448071216617210682492581602373887240356083086053412463,1.4946575342465753424657534246575342465753424657534246575342465753424657534246575,-1.0000000000,0.080771513353115727002967359050445103857566765578635014836795252225519287833827893,-1.00000000000,1.1425130890052356020942408376963350785340314136125654450261780104712041884816754,AVAILABLE,218.2200000000,-191.0000000000,27.7800000000,13,1,0,0,0,2026-04,0.080771513353115727002967359050445103857566765578635014836795252225519287833827893,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-05,False,143,143,0,0,0,0,0,5,18,18,20,2,62,81,0,0.43356643356643356643356643356643356643356643356643356643356643356643356643356643,1.5000000000,-1.0000000000,0.083916083916083916083916083916083916083916083916083916083916083916083916083916084,-1.00000000000,1.1481481481481481481481481481481481481481481481481481481481481481481481481481481,AVAILABLE,93.0000000000,-81.0000000000,16.5000000000,10,1,0,0,0,2026-05,0.083916083916083916083916083916083916083916083916083916083916083916083916083916084,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-06,False,346,346,0,0,0,0,0,25,21,21,21,0,174,172,0,0.50289017341040462427745664739884393063583815028901734104046242774566473988439306,1.4849425287356321839080459770114942528735632183908045977011494252873563218390805,-1.0000000000,0.24965317919075144508670520231213872832369942196531791907514450867052023121387283,0.75000000000,1.5022093023255813953488372093023255813953488372093023255813953488372093023255814,AVAILABLE,258.3800000000,-172.0000000000,18.5000000000,11,1,0,0,0,2026-06,0.24965317919075144508670520231213872832369942196531791907514450867052023121387283,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-07,False,679,679,0,0,0,0,0,23,22,22,22,0,275,404,0,0.40500736377025036818851251840942562592047128129602356406480117820324005891016200,1.4957818181818181818181818181818181818181818181818181818181818181818181818181818,-1.0000000000,0.010810014727540500736377025036818851251840942562592047128129602356406480117820324,-1.00000000000,1.0181683168316831683168316831683168316831683168316831683168316831683168316831683,AVAILABLE,411.3400000000,-404.0000000000,34.5000000000,16,1,0,0,0,2026-07,0.010810014727540500736377025036818851251840942562592047128129602356406480117820324,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-08,False,220,220,0,0,0,0,0,1,20,20,21,1,80,140,0,0.36363636363636363636363636363636363636363636363636363636363636363636363636363636,1.5000000000,-1.0000000000,-0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,-1.00000000000,0.85714285714285714285714285714285714285714285714285714285714285714285714285714286,AVAILABLE,120.0000000000,-140.0000000000,24.5000000000,8,0,1,0,0,2026-08,-0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0,target_first,2026-09,True,59,59,0,0,0,0,0,0,4,4,4,0,25,34,0,0.42372881355932203389830508474576271186440677966101694915254237288135593220338983,1.5000000000,-1.0000000000,0.059322033898305084745762711864406779661016949152542372881355932203389830508474576,-1.00000000000,1.1029411764705882352941176470588235294117647058823529411764705882352941176470588,AVAILABLE,37.5000000000,-34.0000000000,9.0000000000,9,1,0,0,0,2026-09,0.059322033898305084745762711864406779661016949152542372881355932203389830508474576,,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,NATURAL,0.01,stop_first,2026-01,False,413,413,0,0,0,0,0,7,20,20,20,0,179,234,0,0.43341404358353510895883777239709443099273607748184019370460048426150121065375303,1.4600000000,-1.0400000000,0.043535108958837772397094430992736077481840193704600484261501210653753026634382567,-1.04000000000,1.0738823142669296515450361604207758053911900065746219592373438527284681130834977,AVAILABLE,261.3400000000,-243.3600000000,18.0200000000,13,1,0,0,0,2026-01,0.043535108958837772397094430992736077481840193704600484261501210653753026634382567,,AVAILABLE,AVAILABLE,AVAILABLE
