entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,omitted_month,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-02,2614,2614,0,0,0,0,0,141,148,148,151,3,1414,1200,0,0.54093343534812547819433817903596021423106350420811017597551644988523335883703137,1.0000000000,-0.99921666666666666666666666666666666666666666666666666666666666666666666666666667,0.082226472838561591430757459831675592960979342004590665646518745218056618209640398,1.00000000000,1.1792570847163611495671609427384784748052641235634580421330041866128467299384518,AVAILABLE,1414.0000000000,-1199.0600000000,44.0000000000,17,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.066552028218694885361552028218694885361552028218694885361552028218694885361552028,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-03,2894,2894,0,0,0,0,0,167,145,145,148,3,1551,1343,0,0.53593642017968210089841050449205252246026261230131306150656530753282653766413269,1.0000000000,-1.0000000000,0.071872840359364201796821008984105044920525224602626123013130615065653075328265377,1.00000000000,1.1548771407297096053611317944899478778853313477289650037230081906180193596425912,AVAILABLE,1551.0000000000,-1343.0000000000,44.0000000000,17,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.056514913657770800627943485086342229199372056514913657770800627943485086342229199,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-04,2974,2974,0,0,0,0,0,200,146,146,149,3,1609,1365,0,0.54102219233355749831876260928043039677202420981842636180228648285137861466039005,1.0000000000,-0.99931135531135531135531135531135531135531135531135531135531135531135531135531136,0.082360457296570275722932078009414929388029589778076664425016812373907195696032280,1.00000000000,1.1795668812222336260868290251161972347257452018239666876823600134891427063325660,AVAILABLE,1609.0000000000,-1364.0600000000,44.0000000000,17,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.068850837138508371385083713850837138508371385083713850837138508371385083713850837,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-05,3168,3168,0,0,0,0,0,198,149,149,150,1,1707,1461,0,0.53882575757575757575757575757575757575757575757575757575757575757575757575757576,1.0000000000,-0.99935660506502395619438740588637919233401779603011635865845311430527036276522930,0.077948232323232323232323232323232323232323232323232323232323232323232323232323232,1.00000000000,1.1691300357519553990931879511800884895141295563196033039738092955084037642288673,AVAILABLE,1707.0000000000,-1460.0600000000,44.0000000000,17,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.064826364280652019844082211197732104890148830616583982990786676116229624379872431,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-06,2965,2965,0,0,0,0,0,172,146,146,149,3,1581,1384,0,0.53322091062394603709949409780775716694772344013490725126475548060708263069139966,1.0000000000,-0.99932080924855491329479768786127167630057803468208092485549132947976878612716763,0.066758853288364249578414839797639123102866779089376053962900505902192242833052277,1.00000000000,1.1431174352522667129408702442410307578846904689601318814801960869376599713678365,AVAILABLE,1581.0000000000,-1383.0600000000,44.0000000000,17,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.056514913657770800627943485086342229199372056514913657770800627943485086342229199,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-07,2632,2632,0,0,0,0,0,162,145,145,148,3,1421,1211,0,0.53989361702127659574468085106382978723404255319148936170212765957446808510638298,1.0000000000,-0.99922378199834847233691164327002477291494632535094962840627580511973575557390586,0.080144376899696048632218844984802431610942249240121580547112462006079027355623100,1.00000000000,1.1743219344495314281936432904153513048939721997256334396641488851792473100507413,AVAILABLE,1421.0000000000,-1210.0600000000,28.0000000000,17,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.064278215223097112860892388451443569553805774278215223097112860892388451443569554,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-08,3091,3091,0,0,0,0,0,205,147,147,149,2,1684,1407,0,0.54480750566159818828857974765448075056615981882885797476544807505661598188288580,1.0000000000,-0.99933191186922530206112295664534470504619758351101634683724235963041933191186923,0.089919120025881591717890650274991912002588159171789065027499191200258815917178907,1.00000000000,1.1976729300314353583773096453920885310726427037253033298721249448814417592421376,AVAILABLE,1684.0000000000,-1406.0600000000,28.0000000000,16,8,0,0,0,2026-09,0.016949152542372881355932203389830508474576271186440677966101694915254237288135593,0.077938069216757741347905282331511839708561020036429872495446265938069216757741348,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0,target_first,2026-09,3252,3252,0,0,0,0,0,206,163,163,166,3,1756,1496,0,0.53997539975399753997539975399753997539975399753997539975399753997539975399753998,1.0000000000,-0.99937165775401069518716577540106951871657754010695187165775401069518716577540107,0.080239852398523985239852398523985239852398523985239852398523985239852398523985240,1.00000000000,1.1745348012788784396612844969432664909769507578291172260645057723435848728479125,AVAILABLE,1756.0000000000,-1495.0600000000,35.0000000000,16,7,1,0,0,2026-08,-0.072727272727272727272727272727272727272727272727272727272727272727272727272727273,0.067770130763936682725395732966276668960770818995182381280110116999311768754301445,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-01,2898,2898,0,0,0,0,0,197,147,147,150,3,1368,1530,0,0.47204968944099378881987577639751552795031055900621118012422360248447204968944099,0.9600000000,-1.0393856209150326797385620915032679738562091503267973856209150326797385620915033,-0.095576259489302967563837129054520358868184955141476880607315389924085576259489303,-1.04000000000,0.82582722322136002917761875416598543634374253266761410083885653918227208129488260,AVAILABLE,1313.2800000000,-1590.2600000000,288.7400000000,17,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.10484185864896524795001952362358453729012104646622413119875048809058961343225303,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-02,2614,2614,0,0,0,0,0,141,148,148,151,3,1273,1341,0,0.48699311400153022188217291507268553940321346595256312165263963274674827850038256,0.9600000000,-1.0392990305741983594332587621178225205070842654735272184936614466815809097688292,-0.065654169854628921193573068094873756694720734506503442999234889058913542463657230,-1.04000000000,0.87686015641816746789122479730214536844371098514744923584702590227452105905144579,AVAILABLE,1222.0800000000,-1393.7000000000,192.3400000000,17,0,8,0,0,2026-08,-0.12181818181818181818181818181818181818181818181818181818181818181818181818181818,-0.075465697410268059972739663789186733303044070876874148114493412085415720127214902,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-03,2894,2894,0,0,0,0,0,167,145,145,148,3,1384,1510,0,0.47823082239115411195577055977885279889426399447131997235659986178299930891499654,0.9600000000,-1.0400000000,-0.083538355217691776088458880442294402211472011057360055286800276434001382170006911,-1.04000000000,0.84605196128374936321956189505858380030565461029037187977585328578706062149770759,AVAILABLE,1328.6400000000,-1570.4000000000,262.4800000000,17,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.095219669488109633212414349052801289802498992341797662232970576380491737202740830,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-04,2974,2974,0,0,0,0,0,200,146,146,149,3,1409,1565,0,0.47377269670477471418964357767316745124411566913248150638870208473436449226630800,0.9600000000,-1.0393993610223642172523961661341853035143769968051118210862619808306709265175719,-0.092138533960995292535305985205110961667787491593813046402151983860121049092131809,-1.04000000000,0.83154439157537530891520047213308251263324849692006934454649404300837298513518498,AVAILABLE,1352.6400000000,-1626.6600000000,294.7400000000,17,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.10484185864896524795001952362358453729012104646622413119875048809058961343225303,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-05,3168,3168,0,0,0,0,0,198,149,149,150,1,1509,1659,0,0.47632575757575757575757575757575757575757575757575757575757575757575757575757576,0.9600000000,-1.0394333936106088004822182037371910789632308619650391802290536467751657625075347,-0.087051767676767676767676767676767676767676767676767676767676767676767676767676768,-1.04000000000,0.84007376393222068869532944410294475823755233643775878266315630762807204741304323,AVAILABLE,1448.6400000000,-1724.4200000000,296.5000000000,17,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.098098003629764065335753176043557168784029038112522686025408348457350272232304900,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-06,2965,2965,0,0,0,0,0,172,146,146,149,3,1409,1556,0,0.47521079258010118043844856661045531197301854974704890387858347386172006745362563,0.9600000000,-1.0393958868894601542416452442159383033419023136246786632390745501285347043701799,-0.089261382799325463743676222596964586846543001686340640809443507588532883642495784,-1.04000000000,0.83635689111482099795956223335188276757558894453719161565572250046373585605639028,AVAILABLE,1352.6400000000,-1617.3000000000,285.3800000000,17,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.10154388714733542319749216300940438871473354231974921630094043887147335423197492,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-07,2632,2632,0,0,0,0,0,162,145,145,148,3,1259,1373,0,0.47834346504559270516717325227963525835866261398176291793313069908814589665653495,0.9600000000,-1.0393153678077203204661325564457392571012381646030589949016751638747268754552076,-0.082955927051671732522796352583586626139817629179331306990881458966565349544072948,-1.04000000000,0.84699154858512382794432998360173232981541437160997351049068662490013875457259387,AVAILABLE,1208.6400000000,-1426.9800000000,239.0600000000,17,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.095908066696710229833258224425416854438936457863902658855340243352861649391617846,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-08,3091,3091,0,0,0,0,0,205,147,147,149,2,1479,1612,0,0.47848592688450339695891297314784859268845033969589129731478485926884503396958913,0.9600000000,-1.0394168734491315136476426799007444168734491315136476426799007444168734491315136,-0.082724037528307990941442898738272403752830799094144289873827240375283079909414429,-1.04000000000,0.84739248242357687670840445468326629027059932917149098201176934003366078995428340,AVAILABLE,1419.8400000000,-1675.5400000000,276.4200000000,16,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.093420463032113517550410754294249439880507841672890216579536967886482449589245706,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,stop_first,2026-09,3252,3252,0,0,0,0,0,206,163,163,166,3,1550,1702,0,0.47662976629766297662976629766297662976629766297662976629766297662976629766297663,0.9600000000,-1.0394477085781433607520564042303172737955346650998824911868390129259694477085781,-0.086451414514145141451414514145141451414514145141451414514145141451414514145141451,-1.04000000000,0.84108662966186960896254677413884712346111670076986558440824355336491176503838023,AVAILABLE,1488.0000000000,-1769.1400000000,293.8600000000,16,0,8,0,0,2026-02,-0.15908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.097083480098626276858048608665022895385699189855582951743571680169073617470940472,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-01,2898,2898,0,0,0,0,0,197,147,147,150,3,1565,1333,0,0.54002760524499654934437543133195307108350586611456176673567977915804002760524500,0.9600000000,-1.0392948237059264816204051012753188297074268567141785446361590397599399849962491,0.040379572118702553485162180814354727398205659075224292615596963423050379572118703,0.96000000000,1.0844677994485267580014147742857555327780103653871140048217817494117137536271637,AVAILABLE,1502.4000000000,-1385.3800000000,57.4400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.026199059561128526645768025078369905956112852664576802507836990595611285266457680,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-02,2614,2614,0,0,0,0,0,141,148,148,151,3,1414,1200,0,0.54093343534812547819433817903596021423106350420811017597551644988523335883703137,0.9600000000,-1.0392166666666666666666666666666666666666666666666666666666666666666666666666667,0.042226472838561591430757459831675592960979342004590665646518745218056618209640398,0.96000000000,1.0885121806488861802960563244751655894664250316744984202845091655573909835934117,AVAILABLE,1357.4400000000,-1247.0600000000,57.4400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.026552028218694885361552028218694885361552028218694885361552028218694885361552028,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-03,2894,2894,0,0,0,0,0,167,145,145,148,3,1551,1343,0,0.53593642017968210089841050449205252246026261230131306150656530753282653766413269,0.9600000000,-1.0400000000,0.031872840359364201796821008984105044920525224602626123013130615065653075328265377,0.96000000000,1.0660404375966550203333524256830288103556904748267369265135460221089409473623919,AVAILABLE,1488.9600000000,-1396.7200000000,57.4400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.016514913657770800627943485086342229199372056514913657770800627943485086342229199,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-04,2974,2974,0,0,0,0,0,200,146,146,149,3,1609,1365,0,0.54102219233355749831876260928043039677202420981842636180228648285137861466039005,0.9600000000,-1.0393113553113553113553113553113553113553113553113553113553113553113553113553114,0.042360457296570275722932078009414929388029589778076664425016812373907195696032280,0.96000000000,1.0888021090324672578348582465143163266744674552042067866860276599044168440641168,AVAILABLE,1544.6400000000,-1418.6600000000,57.4400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.028850837138508371385083713850837138508371385083713850837138508371385083713850837,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-05,3168,3168,0,0,0,0,0,198,149,149,150,1,1707,1461,0,0.53882575757575757575757575757575757575757575757575757575757575757575757575757576,0.9600000000,-1.0393566050650239561943874058863791923340177960301163586584531143052703627652293,0.037948232323232323232323232323232323232323232323232323232323232323232323232323232,0.96000000000,1.0791702337833388212051366480079025353967731313796509713533091866973987487652288,AVAILABLE,1638.7200000000,-1518.5000000000,57.4400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.024826364280652019844082211197732104890148830616583982990786676116229624379872431,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-06,2965,2965,0,0,0,0,0,172,146,146,149,3,1581,1384,0,0.53322091062394603709949409780775716694772344013490725126475548060708263069139966,0.9600000000,-1.0393208092485549132947976878612716763005780346820809248554913294797687861271676,0.026758853288364249578414839797639123102866779089376053962900505902192242833052277,0.96000000000,1.0551577425230461200483864239929923110079114584057507542998567873082966032174191,AVAILABLE,1517.7600000000,-1438.4200000000,57.4400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.016514913657770800627943485086342229199372056514913657770800627943485086342229199,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-07,2632,2632,0,0,0,0,0,162,145,145,148,3,1421,1211,0,0.53989361702127659574468085106382978723404255319148936170212765957446808510638298,0.9600000000,-1.0392237819983484723369116432700247729149463253509496284062758051197357555739059,0.040144376899696048632218844984802431610942249240121580547112462006079027355623100,0.96000000000,1.0839570917759237187127532777115613825983313468414779499404052443384982121573302,AVAILABLE,1364.1600000000,-1258.5000000000,41.0400000000,17,6,2,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.024278215223097112860892388451443569553805774278215223097112860892388451443569554,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-08,3091,3091,0,0,0,0,0,205,147,147,149,2,1684,1407,0,0.54480750566159818828857974765448075056615981882885797476544807505661598188288580,0.9600000000,-1.0393319118692253020611229566453447050461975835110163468372423596304193319118692,0.049919120025881591717890650274991912002588159171789065027499191200258815917178907,0.96000000000,1.1055158171150348072267735273602582162834908434427014237455037816102958272358002,AVAILABLE,1616.6400000000,-1462.3400000000,41.0400000000,16,7,1,0,0,2026-09,-0.023050847457627118644067796610169491525423728813559322033898305084745762711864407,0.037938069216757741347905282331511839708561020036429872495446265938069216757741348,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.01,target_first,2026-09,3252,3252,0,0,0,0,0,206,163,163,166,3,1756,1496,0,0.53997539975399753997539975399753997539975399753997539975399753997539975399753998,0.9600000000,-1.0393716577540106951871657754010695187165775401069518716577540106951871657754011,0.040239852398523985239852398523985239852398523985239852398523985239852398523985240,0.96000000000,1.0841597530387806289793555855682037430059810920316419062319120200655990738954274,AVAILABLE,1685.7600000000,-1554.9000000000,48.0800000000,16,7,1,0,0,2026-08,-0.11272727272727272727272727272727272727272727272727272727272727272727272727272727,0.027770130763936682725395732966276668960770818995182381280110116999311768754301445,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-01,2898,2898,0,0,0,0,0,197,147,147,150,3,1368,1530,0,0.47204968944099378881987577639751552795031055900621118012422360248447204968944099,0.9200000000,-1.0793856209150326797385620915032679738562091503267973856209150326797385620915033,-0.13557625948930296756383712905452035886818495514147688060731538992408557625948930,-1.08000000000,0.76208930279873566420016228064863817470601770554539619488210431981398277887445049,AVAILABLE,1258.5600000000,-1651.4600000000,402.4200000000,17,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.14484185864896524795001952362358453729012104646622413119875048809058961343225303,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-02,2614,2614,0,0,0,0,0,141,148,148,151,3,1273,1341,0,0.48699311400153022188217291507268553940321346595256312165263963274674827850038256,0.9200000000,-1.0792990305741983594332587621178225205070842654735272184936614466815809097688292,-0.10565416985462892119357306809487375669472073450650344299923488905891354246365723,-1.08000000000,0.80918098028106733732226014619923445769480564345627150496773391186590573051252643,AVAILABLE,1171.1600000000,-1447.3400000000,284.9400000000,17,0,8,0,0,2026-08,-0.16181818181818181818181818181818181818181818181818181818181818181818181818181818,-0.11546569741026805997273966378918673330304407087687414811449341208541572012721490,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-03,2894,2894,0,0,0,0,0,167,145,145,148,3,1384,1510,0,0.47823082239115411195577055977885279889426399447131997235659986178299930891499654,0.9200000000,-1.0800000000,-0.12353835521769177608845888044229440221147201105736005528680027643400138217000691,-1.08000000000,0.78077017414765759136620063772381653176355163110129997547216090262447878341918077,AVAILABLE,1273.2800000000,-1630.8000000000,366.2800000000,17,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.13521966948810963321241434905280128980249899234179766223297057638049173720274083,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-04,2974,2974,0,0,0,0,0,200,146,146,149,3,1409,1565,0,0.47377269670477471418964357767316745124411566913248150638870208473436449226630800,0.9200000000,-1.0793993610223642172523961661341853035143769968051118210862619808306709265175719,-0.13213853396099529253530598520511096166778749159381304640215198386012104909213181,-1.08000000000,0.76736559203438191870996767815493174526123864887583912482388738264091969264648426,AVAILABLE,1296.2800000000,-1689.2600000000,401.7400000000,17,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.14484185864896524795001952362358453729012104646622413119875048809058961343225303,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-05,3168,3168,0,0,0,0,0,198,149,149,150,1,1509,1659,0,0.47632575757575757575757575757575757575757575757575757575757575757575757575757576,0.9200000000,-1.0794333936106088004822182037371910789632308619650391802290536467751657625075347,-0.12705176767676767676767676767676767676767676767676767676767676767676767676767677,-1.08000000000,0.77523760595941433341895710249165168250706396095556126380683277677883380426406370,AVAILABLE,1388.2800000000,-1790.7800000000,411.2600000000,17,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.13809800362976406533575317604355716878402903811252268602540834845735027223230490,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-06,2965,2965,0,0,0,0,0,172,146,146,149,3,1409,1556,0,0.47521079258010118043844856661045531197301854974704890387858347386172006745362563,0.9200000000,-1.0793958868894601542416452442159383033419023136246786632390745501285347043701799,-0.12926138279932546374367622259696458684654300168634064080944350758853288364249578,-1.08000000000,0.77180656608357050144682472581778344070400228634030746513926432237398335258463627,AVAILABLE,1296.2800000000,-1679.5400000000,392.0200000000,17,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.14154388714733542319749216300940438871473354231974921630094043887147335423197492,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-07,2632,2632,0,0,0,0,0,162,145,145,148,3,1259,1373,0,0.47834346504559270516717325227963525835866261398176291793313069908814589665653495,0.9200000000,-1.0793153678077203204661325564457392571012381646030589949016751638747268754552076,-0.12295592705167173252279635258358662613981762917933130699088145896656534954407295,-1.08000000000,0.78161819286051690397462716782508941224104190566165058371010189621431945475403199,AVAILABLE,1158.2800000000,-1481.9000000000,332.3800000000,17,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.13590806669671022983325822442541685443893645786390265885534024335286164939161785,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-08,3091,3091,0,0,0,0,0,205,147,147,149,2,1479,1612,0,0.47848592688450339695891297314784859268845033969589129731478485926884503396958913,0.9200000000,-1.0794168734491315136476426799007444168734491315136476426799007444168734491315136,-0.12272403752830799094144289873827240375283079909414428987382724037528307990941443,-1.08000000000,0.78199101159756784404776956586705899932184687532327214629716899805749359202767784,AVAILABLE,1360.6800000000,-1740.0200000000,388.1000000000,16,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.13342046303211351755041075429424943988050784167289021657953696788648244958924571,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,stop_first,2026-09,3252,3252,0,0,0,0,0,206,163,163,166,3,1550,1702,0,0.47662976629766297662976629766297662976629766297662976629766297662976629766297663,0.9200000000,-1.0794477085781433607520564042303172737955346650998824911868390129259694477085781,-0.12645141451414514145141451414514145141451414514145141451414514145141451414514145,-1.08000000000,0.77617269570329084159763120366640903103602181556917516682814251967646770664373347,AVAILABLE,1426.0000000000,-1837.2200000000,413.9800000000,16,0,8,0,0,2026-02,-0.19908177905308464849354375896700143472022955523672883787661406025824964131994261,-0.13708348009862627685804860866502289538569918985558295174357168016907361747094047,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-01,2898,2898,0,0,0,0,0,197,147,147,150,3,1565,1333,0,0.54002760524499654934437543133195307108350586611456176673567977915804002760524500,0.9200000000,-1.0792948237059264816204051012753188297074268567141785446361590397599399849962491,0.00037957211870255348516218081435472739820565907522429261559696342305037957211870255,0.92000000000,1.0007645791339403628275526516994508931674428303329394592340307221797456036699798,AVAILABLE,1439.8000000000,-1438.7000000000,70.8800000000,17,3,5,0,0,2026-08,-0.15272727272727272727272727272727272727272727272727272727272727272727272727272727,-0.013800940438871473354231974921630094043887147335423197492163009404388714733542320,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-02,2614,2614,0,0,0,0,0,141,148,148,151,3,1414,1200,0,0.54093343534812547819433817903596021423106350420811017597551644988523335883703137,0.9200000000,-1.0792166666666666666666666666666666666666666666666666666666666666666666666666667,0.0022264728385615914307574598316755929609793420045906656465187452180566182096403979,0.92000000000,1.0044940002779793986379009466742853612960017296495915247170015288866925084552067,AVAILABLE,1300.8800000000,-1295.0600000000,70.8800000000,17,3,5,0,0,2026-08,-0.15272727272727272727272727272727272727272727272727272727272727272727272727272727,-0.013447971781305114638447971781305114638447971781305114638447971781305114638447972,AVAILABLE,AVAILABLE,AVAILABLE
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1R,NATURAL,0.02,target_first,2026-03,2894,2894,0,0,0,0,0,167,145,145,148,3,1551,1343,0,0.53593642017968210089841050449205252246026261230131306150656530753282653766413269,0.9200000000,-1.0800000000,-0.0081271596406357982031789910158949550794747753973738769868693849343469246717346234,0.92000000000,0.98378423099197484901133449160254819227268966658393315131959956978572019525109622,AVAILABLE,1426.9200000000,-1450.4400000000,70.8800000000,17,2,6,0,0,2026-08,-0.15272727272727272727272727272727272727272727272727272727272727272727272727272727,-0.023485086342229199372056514913657770800627943485086342229199372056514913657770801,AVAILABLE,AVAILABLE,AVAILABLE
