entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,37,164,164,170,6,1364,2761,0,0.33066666666666666666666666666666666666666666666666666666666666666666666666666667,1.9446603128054740957966764418377321603128054740957966764418377321603128054741172,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333106,-0.048610101010101010101010101010101010101010101010101010101010101010101010101008851,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.92971807783528642030119989251206318421329345375097849072916544963839656038605258,AVAILABLE,2652.5166666666666666666666666666666666666666666666666666666666666666666666666959,-2853.0333333333333333333333333333333333333333333333333333333333333333333333332706,298.44999999999999999999999999999999999999999999999999999999999999999999999999811,38,5,4,0,0,2026-07,-0.24520631067961165048543689320388349514563106796116504854368932038834951456310445,-0.069234030525720746184284906726964386659129451667608818541548897682306387789710342,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11704879011692137010129288905894510470418526730774533746083468883075912444332835,0.021706379576412687633794047944275057465387461805684539593579996658104487282908737,0.0859,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,37,164,164,170,6,1327,2798,0,0.32169696969696969696969696969696969696969696969696969696969696969696969696969697,1.9107133885958301934187390102989198693795528761617683998995227329816628987691326,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666898,-0.10885252525252525252525252525252525252525252525252525252525252525252525252525532,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.84955213545389563974267333809864188706218727662616154395997140814867762687631248,AVAILABLE,2535.5166666666666666666666666666666666666666666666666666666666666666666666666389,-2984.5333333333333333333333333333333333333333333333333333333333333333333333333982,487.68333333333333333333333333333333333333333333333333333333333333333333333334357,38,4,5,0,0,2026-07,-0.28582119741100323624595469255663430420711974110032362459546925566343042071197649,-0.12715752779348030902581496137177312982852835877143395515357075560580365554927725,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.17331352434511902539408449400959641177389646512014287156532727530461977902621887,-0.043324648370690431181924565667476820595913223512467368800072013682599693941848931,0.0004,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,37,164,164,170,6,1364,2761,0,0.33066666666666666666666666666666666666666666666666666666666666666666666666666667,1.9113269794721407624633431085043988269794721407624633431085043988269794721407412,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666897,-0.081943434343434343434343434343434343434343434343434343434343434343434343434345547,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.88522614089098152843172763491488591090184715682723650851140890981528431727632018,AVAILABLE,2607.0499999999999999999999999999999999999999999999999999999999999999999999999710,-2945.0666666666666666666666666666666666666666666666666666666666666666666666667303,397.68333333333333333333333333333333333333333333333333333333333333333333333334075,38,5,4,0,0,2026-07,-0.27853964401294498381877022653721682847896440129449838187702265372168284789644251,-0.10256736385905407951761824006029771999246278500094215187488223101563972112304725,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.15038212345025470343462622239227843803751860064107867079416802216409245777666168,-0.011626953756920645699539285389058275867945871527648793739753336675228846050424587,0.011,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,8,164,164,170,6,1353,2771,1,0.328,1.9380173688100517368810051736881005173688100517368810051736881005173688100517369,-0.99603356189101407434139299891735835438469866474197040779501984843016961385781306,-0.033423393939393939393939393939393939393939393939393939393939393939393939393939394,-1.00000000000,0.95004672086214211620324426478319454755401159923753871817084654434097859825819409,AVAILABLE,2622.1375000000,-2760.0090000000,298.0275000000,34,5,4,0,0,2026-07,-0.25291565533980582524271844660194174757281553398058252427184466019417475728155340,-0.052008049369466058492084786691709149449959753152669707539576066541454252750201234,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.099941947330878904549679716701629639614592899006152921584651114462314408395606741,0.036576622917509773690386458665971603520332248313341376352051515966763990749766343,0.1711,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,8,164,164,170,6,1361,2763,1,0.32993939393939393939393939393939393939393939393939393939393939393939393939393939,1.9383817046289493019838354151359294636296840558412931667891256429096252755326965,-0.99602207745204487875497647484618168657256605139341295693087224031849439015562794,-0.027605212121212121212121212121212121212121212121212121212121212121212121212121212,-1.00000000000,0.95862241002845557554499276710214247119104625021211776560323748941228026507180754,AVAILABLE,2638.1375000000,-2752.0090000000,286.0275000000,34,5,4,0,0,2026-07,-0.25291565533980582524271844660194174757281553398058252427184466019417475728155340,-0.048788301583042661658170110008049369466058492084786691709149449959753152669707540,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.094971225059593902452119073270076702542315249954365029653782691640031353909037872,0.042125522851112859865736968858828358941822163529298745040956601237990027823723159,0.2182,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,8,164,164,170,6,1352,2772,1,0.32775757575757575757575757575757575757575757575757575757575757575757575757575758,1.9144323224852071005917159763313609467455621301775147928994082840236686390532544,-1.0206742424242424242424242424242424242424242424242424242424242424242424242424242,-0.058423393939393939393939393939393939393939393939393939393939393939393939393939394,-1.02500000000,0.91482142812962458324629794766142545759406271990793511772662512295404991112670974,AVAILABLE,2588.3125000000,-2829.3090000000,336.2025000000,34,4,5,0,0,2026-07,-0.27791565533980582524271844660194174757281553398058252427184466019417475728155340,-0.077008049369466058492084786691709149449959753152669707539576066541454252750201234,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12494194733087890454967971670162963961459289900615292158465111446231440839560674,0.011576622917509773690386458665971603520332248313341376352051515966763990749766343,0.0482,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,8,164,164,170,6,1360,2764,1,0.32969696969696969696969696969696969696969696969696969696969696969696969696969697,1.9147886029411764705882352941176470588235294117647058823529411764705882352941176,-1.0206617221418234442836468885672937771345875542691751085383502170767004341534009,-0.052605212121212121212121212121212121212121212121212121212121212121212121212121212,-1.02500000000,0.92308113582282712224164326865782215433717732990820276706784459586637737145214878,AVAILABLE,2604.1125000000,-2821.1090000000,324.2025000000,34,4,5,0,0,2026-07,-0.27791565533980582524271844660194174757281553398058252427184466019417475728155340,-0.073788301583042661658170110008049369466058492084786691709149449959753152669707540,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11997122505959390245211907327007670254231524995436502965378269164003135390903787,0.017125522851112859865736968858828358941822163529298745040956601237990027823723159,0.0684,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,8,164,164,170,6,1350,2774,1,0.32727272727272727272727272727272727272727272727272727272727272727272727272727273,1.8922407407407407407407407407407407407407407407407407407407407407407407407407407,-1.0449338500360490266762797404470079307858687815428983417447728911319394376351839,-0.083423393939393939393939393939393939393939393939393939393939393939393939393939394,-1.05000000000,0.88128200523934187904596162381304515745538478044839203400621634959626846529923535,AVAILABLE,2554.5250000000,-2898.6465000000,375.4215000000,34,4,5,0,0,2026-07,-0.30291565533980582524271844660194174757281553398058252427184466019417475728155340,-0.10200804936946605849208478669170914944995975315266970753957606654145425275020123,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.14994194733087890454967971670162963961459289900615292158465111446231440839560674,-0.013423377082490226309613541334028396479667751686658623647948484033236009250233657,0.0088,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,8,164,164,170,6,1358,2766,1,0.32921212121212121212121212121212121212121212121212121212121212121212121212121212,1.8925810014727540500736377025036818851251840942562592047128129602356406480117820,-1.0449191973969631236442516268980477223427331887201735357917570498915401301518438,-0.077605212121212121212121212121212121212121212121212121212121212121212121212121212,-1.05000000000,0.88924076199037002553242431052161121897388336946346963831631661866903047888821940,AVAILABLE,2570.1250000000,-2890.2465000000,362.3775000000,34,4,5,0,0,2026-07,-0.30291565533980582524271844660194174757281553398058252427184466019417475728155340,-0.098788301583042661658170110008049369466058492084786691709149449959753152669707540,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.14497122505959390245211907327007670254231524995436502965378269164003135390903787,-0.0078744771488871401342630311411716410581778364707012549590433987620099721762768412,0.0143,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,10,164,164,170,6,1345,2780,0,0.32606060606060606060606060606060606060606060606060606060606060606060606060606061,1.9951353465932200396641377416472024293588189117280030248802403493738717649591871,-0.99887942913498825706988981706874278329424525173469747604168470778382366133593378,-0.022649156806639127589340225196513374562518876011707858165323689146950849610615539,-1.0,0.96635518643403462256741487985911542957202056801232989883503272014935780410687163,AVAILABLE,2683.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2776.8848129952673546542936914511049375580017998224589833958834876390297785138959,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.046475717337752415581960297587729965294863592296969431985258264565694804729331176,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.091038225467351954518170458530644449763175759760523477577496592913281928728064919,0.045736375706298361055585635972518008393420457640134806141544489143649392642482443,0.2589,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,10,164,164,170,6,1355,2770,0,0.32848484848484848484848484848484848484848484848484848484848484848484848484848485,1.9951712480943770873418931826682562859687169271396044785711610848028468810849496,-0.99887538375280409915317461785238445399205841148825234057613122297437898141295881,-0.015376429533911854862067497923786101835246148738980585438050961874223576883342813,-1.0,0.97707610684424437152661566742555261945415769868024204983857946719984414461509445,AVAILABLE,2703.4570411678809533482652625154872674876114362741640684639232699078575238701067,-2766.8848129952673546542936914511049375580017998224589833958834876390297785138959,237.34570673138947972005067929964714543110379083525265218415057608460690002108265,42,4,5,0,0,2026-07,-0.21247439292797027717223181198044129019257596294851440927824038317333989377973204,-0.037996350463812336441202807480324651558289256514041223958124290569086551478907207,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.084031912082133406350445942111982555686167889246530557832859766861903070746128477,0.053144442465457100685670366163412015308378979755641352174732799694438710766625552,0.3322,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,10,164,164,170,6,1345,2780,0,0.32606060606060606060606060606060606060606060606060606060606060606060606060606061,1.9691902419660283678447326804310335021761000404139822699014960092069754384494929,-1.0245766617515212516787227329790067269752106363735797919299453820283985666586523,-0.048427210721192951494711210303490579530722670245271677223693582946803891053693452,-1.0175837138408134583281214512434020989314689179208549476600750922955446043830298,0.92986671952860496577256653721400744299156048762985258584183983646866485186801717,AVAILABLE,2648.5608754443081547511654551797400604268545543568061530175121323833819647145679,-2848.3231196692290796668491976816387009910855691185518215652481620389480153110533,266.58571151540864543952815033068568206322171283933356564030881484463006665255018,42,3,6,0,0,2026-07,-0.23899092153599309904382518969256918977056950887317228863095450099599403622928307,-0.073113403661813079051213261587762956745022470846863567082521143173079996865005045,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11677901233112567790773466922078423800742599016786466993046010630048571331214843,0.019788882058700801178219126567714450422777212517074378897044437127795508827875717,0.0837,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,10,164,164,170,6,1355,2770,0,0.32848484848484848484848484848484848484848484848484848484848484848484848484848485,1.9691471803208828478988708356322127877373392424751817918420644878383428924459077,-1.0245330951479123407287558573225801328333305733991397099255355273200435631266031,-0.041154483448465678767438483030763306803449942972544404496420855674076618326420725,-1.0174582922599799576852606721814625627212175844646325407898548703772212825409599,0.94018152362700306250240374234054190853272965655990972413453890834109800701853598,AVAILABLE,2668.1944293347962589029699822816483273840946735538713279459973810209546192642050,-2837.9566735597171838186537247835469679483256883156169964937334106765206698606906,265.14598867361135148637196551866767573164054613182034709656414133171535253965721,42,4,5,0,0,2026-07,-0.23899092153599309904382518969256918977056950887317228863095450099599403622928307,-0.064634036787872999910455771480357643008448135063935359055387169176471743614581077,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10963530227340809504435480603577262201616710478701313212930733974175139475515356,0.027248246233606020634606247088160448320979956726153315155871005003430207384643929,0.1215,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,10,164,164,170,6,1345,2780,0,0.32606060606060606060606060606060606060606060606060606060606060606060606060606061,1.9432451373388366960253276192148645749933811690999615149227516690400791119397993,-1.0502738943680542462875556488892706706561760210124621078182060562729734719813717,-0.074205264635746775400082195410467784498926464478835496282063476746656932496771382,-1.0351674276816269166562429024868041978629378358417098953201501845910892087660595,0.89516379185616495438524272559280079515678773679951171356644948691890705908760189,AVAILABLE,2613.6647097207353561540656478439928533660976724394482375711009948589064055590300,-2919.7614263431908046794047039121724644241693384146446597346128364388662521082132,320.60855844243800885117543626397098715737982089007750107006725319059219088217239,42,3,6,0,0,2026-07,-0.26550745014401592091541856740469708934856305479783016798366861881864817867883399,-0.099751089985873742520466225587795948195181349396757702179784021780465189000678934,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.14271501229528407288169356965532722153056368444797719227210319246684262489039840,-0.0059317891419536561287073493203484011035385411955968372606967021571973519419383512,0.0155,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,ATR050_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,4125,4125,0,0,0,0,0,10,164,164,170,6,1355,2770,0,0.32848484848484848484848484848484848484848484848484848484848484848484848484848485,1.9431231125473886084558484885961692895059615578107591051129678908738389038068667,-1.0501908065430205823043370967927758116746027353100270792749398316657081448402483,-0.066932537363019502672809468137740511771653737206108223554790749473929659769498669,-1.0349165845199599153705213443629251254424351689292650815797097407544425650819198,0.90508971865221631325909596233899064147745174070339989732047779371413528885025263,AVAILABLE,2632.9318175017115644576747020478093872805779108335785874280714921340517146583044,-2909.0285341241670129830137581159889983386495768087750095915833337140115612074877,293.42911916377322543654130124788320960560207764408309138730460515762048282777177,42,4,5,0,0,2026-07,-0.26550745014401592091541856740469708934856305479783016798366861881864817867883399,-0.091271723111933663379708735480390634458607013613829494152650047783856935750254949,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.13540685633437870230120606431393139912703377928411552218286911164354465004172270,0.0016111265275027116209470934528507521502188144111653020780075386436615437322277737,0.0281,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,116,164,164,170,6,1001,2312,812,0.24266666666666666666666666666666666666666666666666666666666666666666666666666667,1.9956243756243756243756243756243756243756243756243756243756243756243756243756244,-0.96830432525951557093425605536332179930795847750865051903114186851211072664359862,-0.058448387878787878787878787878787878787878787878787878787878787878787878787878788,-1.00000000000,0.89230469059189011433142408723271998869353714507167400508755093759843796427207766,AVAILABLE,1997.6200000000,-2238.7196000000,289.2392000000,31,4,5,0,0,2026-07,-0.16000388349514563106796116504854368932038834951456310679611650485436893203883495,-0.067990233431714515696270458814059565334048832841427421518647705929702173329755836,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11104707945017074714574851328858221260168637226785030515679823704548828994975267,-0.0047790248936329077016183995049076582887926037392677012727943070054818400588147831,0.0159,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,116,164,164,170,6,1117,2243,765,0.27078787878787878787878787878787878787878787878787878787878787878787878787878788,1.9960787824529991047448522829006266786034019695613249776186213070725156669650850,-0.96732929112795363352652697280427998216674097191261703076237182345073562193490860,0.014521309090909090909090909090909090909090909090909090909090909090909090909090909,-1.00000000000,1.0276074383067747555951469489421582401707575485790882840344899866323740634504108,AVAILABLE,2229.6200000000,-2169.7196000000,136.6032000000,31,7,2,0,0,2026-07,-0.11024660194174757281553398058252427184466019417475728155339805825242718446601942,0.0015026562919237993023879796082640193184867185403810034880601019586799034075664073,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.044566581277764323630747728987941701792592181984478104549475644182287991545242359,0.072080706372929585128858833948546542642046325019371925087593587902025127574140298,0.689,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,116,164,164,170,6,1001,3124,0,0.24266666666666666666666666666666666666666666666666666666666666666666666666666667,1.9556243756243756243756243756243756243756243756243756243756243756243756243756244,-0.75661959026888604353393085787451984635083226632522407170294494238156209987195903,-0.098448387878787878787878787878787878787878787878787878787878787878787878787878788,-1.04000000000,0.82819177353817327864571831139888841110275690495446167915482284485596101942073706,AVAILABLE,1957.5800000000,-2363.6796000000,437.4392000000,58,0,9,0,0,2026-07,-0.20000388349514563106796116504854368932038834951456310679611650485436893203883495,-0.10799023343171451569627045881405956533404883284142742151864770592970217332975584,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.15104707945017074714574851328858221260168637226785030515679823704548828994975267,-0.044779024893632907701618399504907658288792603739267701272794307005481840058814783,0.0003,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,116,164,164,170,6,1117,3008,0,0.27078787878787878787878787878787878787878787878787878787878787878787878787878788,1.9560787824529991047448522829006266786034019695613249776186213070725156669650850,-0.76131635638297872340425531914893617021276595744680851063829787234042553191489362,-0.025478690909090909090909090909090909090909090909090909090909090909090909090909091,-1.04000000000,0.95410577179538729373937463788835791311207020175546309330196735462565800172189162,AVAILABLE,2184.9400000000,-2290.0396000000,174.3632000000,58,5,4,0,0,2026-07,-0.15024660194174757281553398058252427184466019417475728155339805825242718446601942,-0.038497343708076200697612020391735980681513281459618996511939898041320096592433593,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.084566581277764323630747728987941701792592181984478104549475644182287991545242359,0.032080706372929585128858833948546542642046325019371925087593587902025127574140298,0.1971,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,116,164,164,170,6,1001,3124,0,0.24266666666666666666666666666666666666666666666666666666666666666666666666666667,1.9156243756243756243756243756243756243756243756243756243756243756243756243756244,-0.79661959026888604353393085787451984635083226632522407170294494238156209987195903,-0.13844838787878787878787878787878787878787878787878787878787878787878787878787879,-1.08000000000,0.77051735413998877137533293290036853869881360081226707153579007583098814308025959,AVAILABLE,1917.5400000000,-2488.6396000000,586.4596000000,58,0,9,0,0,2026-07,-0.24000388349514563106796116504854368932038834951456310679611650485436893203883495,-0.14799023343171451569627045881405956533404883284142742151864770592970217332975584,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.19104707945017074714574851328858221260168637226785030515679823704548828994975267,-0.084779024893632907701618399504907658288792603739267701272794307005481840058814783,0,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,116,164,164,170,6,1117,3008,0,0.27078787878787878787878787878787878787878787878787878787878787878787878787878788,1.9160787824529991047448522829006266786034019695613249776186213070725156669650850,-0.80131635638297872340425531914893617021276595744680851063829787234042553191489362,-0.065478690909090909090909090909090909090909090909090909090909090909090909090909091,-1.08000000000,0.88794219750447194684145884290460228424007770458814527093799613966314403875670668,AVAILABLE,2140.2600000000,-2410.3596000000,287.6392000000,58,1,8,0,0,2026-07,-0.19024660194174757281553398058252427184466019417475728155339805825242718446601942,-0.078497343708076200697612020391735980681513281459618996511939898041320096592433593,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.12456658127776432363074772898794170179259218198447810454947564418228799154524236,-0.0079192936270704148711411660514534573579536749806280749124064120979748724258597019,0.0119,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,40,164,164,170,6,1008,2241,876,0.24436363636363636363636363636363636363636363636363636363636363636363636363636364,1.9909226190476190476190476190476190476190476190476190476190476190476190476190477,-0.97760538450096683028409936040458128811542466160940056522385839654915960136843672,-0.044597252525252525252525252525252525252525252525252525252525252525252525252525251,-1.00000000000,0.91602952388617866634329619695330851962003158339496695367824526686508102545157883,AVAILABLE,2006.8500000000000000000000000000000000000000000000000000000000000000000000000001,-2190.8136666666666666666666666666666666666666666666666666666666666666666666666667,248.13033333333333333333333333333333333333333333333333333333333333333333333333333,31,5,4,0,0,2026-07,-0.18454692556634304207119741100323624595469255663430420711974110032362459546925567,-0.055374385117610231642965745461049995528128074411948841785171272694750022359359627,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10303068959702868164533396812607960545189308625246439972410930642788693364584668,0.013319498111485984679695291446516858700956988562819615082649012243512211683323785,0.0706,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,40,164,164,170,6,1048,2214,863,0.25406060606060606060606060606060606060606060606060606060606060606060606060606061,1.9912690839694656488549618320610687022900763358778625954198473282442748091603054,-0.97733227943390545016561276723878349894610057211683227943390545016561276723878351,-0.018657858585858585858585858585858585858585858585858585858585858585858585858585858,-1.00000000000,0.96443147214925006635660710772846891776417593566667246917903128134415763772635386,AVAILABLE,2086.8500000000000000000000000000000000000000000000000000000000000000000000000001,-2163.8136666666666666666666666666666666666666666666666666666666666666666666666667,220.38333333333333333333333333333333333333333333333333333333333333333333333333333,31,6,3,0,0,2026-07,-0.17969255663430420711974110032362459546925566343042071197411003236245954692556635,-0.030421339772828906180127001162686700652893301135855469099364994186566496735533493,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.079882308896279101731824418009080701524500016699966535948382939034396859870027046,0.043298255966694975007861813442800003022656554717930921834682775100982886532379336,0.2819,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,40,164,164,170,6,1008,3117,0,0.24436363636363636363636363636363636363636363636363636363636363636363636363636364,1.9575892857142857142857142857142857142857142857142857142857142857142857142857321,-0.73619302748369158378783017859052507753181477916800342209389370120842690621321976,-0.077930585858585858585858585858585858585858585858585858585858585858585858585856773,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.85991120751303612171801826836492744701190751322496154567432596165592773303164629,AVAILABLE,1973.2500000000000000000000000000000000000000000000000000000000000000000000000180,-2294.7136666666666666666666666666666666666666666666666666666666666666666666666060,370.83033333333333333333333333333333333333333333333333333333333333333333333332705,44,3,6,0,0,2026-07,-0.21788025889967637540453074433656957928802588996763754045307443365695792880258715,-0.088707718450943564976299078794383328861461407745282175118504606028083355692690869,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.13636402293036201497866730145941293878522641958579773305744263976122026697918001,-0.020013835221847348653638041886816474632376344770513718250684321089821121650009539,0.0041,AVAILABLE,WHOLE_SESSION
MOMENTUM_AWAY_025,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,4125,4125,0,0,0,0,0,40,164,164,170,6,1048,3077,0,0.25406060606060606060606060606060606060606060606060606060606060606060606060606061,1.9579357506361323155216284987277353689567430025445292620865139949109414758269905,-0.73655519445347199653341999783338749864586718665366699165854186978658866861659857,-0.051991191919191919191919191919191919191919191919191919191919191919191919191918068,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.90537172269261661142194286013483173830341215162327123382203722499651058861703555,AVAILABLE,2051.9166666666666666666666666666666666666666666666666666666666666666666666666860,-2266.3803333333333333333333333333333333333333333333333333333333333333333333332738,270.66366666666666666666666666666666666666666666666666666666666666666666666666324,44,3,6,0,0,2026-07,-0.21302588996763754045307443365695792880258899676375404530744336569579288025889783,-0.063754673106162239513460334496020033986226634469188802432698327519899830068865565,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11321564222961243506515775134241403485783335003329986928171627236773019320336037,0.0099649226333616416745284801094666696893232213845975885013494417676495531990460128,0.0527,AVAILABLE,WHOLE_SESSION
