entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,context_field,context_value,evidence_label,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,ORL5,DESCRIPTIVE_ONLY,404,404,0,0,0,0,0,3,143,143,170,27,162,242,0,0.40099009900990099009900990099009900990099009900990099009900990099009900990099010,1.4955246913580246913580246913580246913580246913580246913580246913580246913580247,-1.0000000000,0.00068069306930693069306930693069306930693069306930693069306930693069306930693069307,-1.00000000000,1.0011363636363636363636363636363636363636363636363636363636363636363636363636364,AVAILABLE,242.2750000000,-242.0000000000,30.7250000000,9,5,4,0,0,2026-09,-0.3750000000,-0.026661849710982658959537572254335260115606936416184971098265895953757225433526012,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,PDH,DESCRIPTIVE_ONLY,219,219,0,0,0,0,0,2,86,86,170,84,87,132,0,0.39726027397260273972602739726027397260273972602739726027397260273972602739726027,1.5000000000,-0.99242424242424242424242424242424242424242424242424242424242424242424242424242424,-0.0022831050228310502283105022831050228310502283105022831050228310502283105022831050,-1.00000000000,0.99618320610687022900763358778625954198473282442748091603053435114503816793893130,AVAILABLE,130.5000000000,-131.0000000000,22.0000000000,9,5,4,0,0,2026-01,-0.45089285714285714285714285714285714285714285714285714285714285714285714285714286,-0.0703125000,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,PDL,DESCRIPTIVE_ONLY,204,204,0,0,0,0,0,1,66,66,170,104,80,124,0,0.39215686274509803921568627450980392156862745098039215686274509803921568627450980,1.4821875000,-0.99818548387096774193548387096774193548387096774193548387096774193548387096774194,-0.025490196078431372549019607843137254901960784313725490196078431372549019607843137,-1.00000000000,0.95798828519491011916784487982225812967077358109472833770955362553019592001615835,AVAILABLE,118.5750000000,-123.7750000000,16.7750000000,9,2,5,1,1,2026-05,-0.2187500000,-0.078285714285714285714285714285714285714285714285714285714285714285714285714285714,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,PMH,SPARSE_INSUFFICIENT,3,3,0,0,0,0,0,0,2,2,170,168,1,2,0,0.33333333333333333333333333333333333333333333333333333333333333333333333333333333,1.5000000000,-1.0000000000,-0.16666666666666666666666666666666666666666666666666666666666666666666666666666667,-1.00000000000,0.75,AVAILABLE,1.5000000000,-2.0000000000,2.0000000000,2,1,1,0,7,2026-04,-1.0000000000,-1.0000000000,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,PML,SPARSE_INSUFFICIENT,7,7,0,0,0,0,0,0,2,2,170,168,5,2,0,0.71428571428571428571428571428571428571428571428571428571428571428571428571428571,1.5000000000,-1.0000000000,0.78571428571428571428571428571428571428571428571428571428571428571428571428571429,1.50000000000,3.75,AVAILABLE,7.5000000000,-2.0000000000,1.0000000000,1,2,0,0,7,2026-03,0.2500000000,0.2500000000,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,PWH,DESCRIPTIVE_ONLY,95,95,0,0,0,0,0,2,39,39,170,131,39,56,0,0.41052631578947368421052631578947368421052631578947368421052631578947368421052632,1.5000000000,-1.0000000000,0.026315789473684210526315789473684210526315789473684210526315789473684210526315789,-1.00000000000,1.0446428571428571428571428571428571428571428571428571428571428571428571428571429,AVAILABLE,58.5000000000,-56.0000000000,9.5000000000,7,3,4,0,2,2026-07,-0.3750000000,-0.0937500000,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,level_family,PWL,DESCRIPTIVE_ONLY,87,87,0,0,0,0,0,2,33,33,170,137,33,54,0,0.37931034482758620689655172413793103448275862068965517241379310344827586206896552,1.5000000000,-1.0000000000,-0.051724137931034482758620689655172413793103448275862068965517241379310344827586207,-1.00000000000,0.91666666666666666666666666666666666666666666666666666666666666666666666666666667,AVAILABLE,49.5000000000,-54.0000000000,11.0000000000,6,4,3,1,1,2026-02,-0.2500000000,-0.078947368421052631578947368421052631578947368421052631578947368421052631578947368,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,same_session_touch,1,DESCRIPTIVE_ONLY,2288,2288,0,0,0,0,0,29,170,170,170,0,909,1379,0,0.39729020979020979020979020979020979020979020979020979020979020979020979020979021,1.4972772277227722772277227722772277227722772277227722772277227722772277227722772,-0.99909354604786076867295141406816533720087019579405366207396664249456127628716461,-0.0073098776223776223776223776223776223776223776223776223776223776223776223776223776,-1.00000000000,0.98786064235166031573217201959716929776810016330974414806750136091453456722917801,AVAILABLE,1361.0250000000,-1377.7500000000,96.7500000000,34,3,6,0,0,2026-09,-0.25531914893617021276595744680851063829787234042553191489361702127659574468085106,-0.031905116741182314952806756085444610034773969200198708395429706905116741182314953,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,same_session_touch,REPEATED,DESCRIPTIVE_ONLY,3736,3736,0,0,0,0,0,31,168,168,170,2,1441,2294,1,0.38570663811563169164882226980728051391862955032119914346895074946466809421841542,1.4784611380985426786953504510756419153365718251214434420541290770298403886190146,-0.99760353095030514385353095030514385353095030514385353095030514385353095030514385,-0.042301927194860813704496788008565310492505353319057815845824411134903640256959315,-1.00000000000,0.93094174028649739294582374281872097583463422041269345347011856006274845668728787,AVAILABLE,2130.4625000000,-2288.5025000000,254.2900000000,29,4,5,0,0,2026-07,-0.23724657534246575342465753424657534246575342465753424657534246575342465753424658,-0.066986394557823129251700680272108843537414965986394557823129251700680272108843537,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,time_of_day,09:30-10:00,DESCRIPTIVE_ONLY,1060,1060,0,0,0,0,0,17,169,169,170,1,414,646,0,0.39056603773584905660377358490566037735849056603773584905660377358490566037735849,1.5000000000,-1.0000000000,-0.023584905660377358490566037735849056603773584905660377358490566037735849056603774,-1.00000000000,0.96130030959752321981424148606811145510835913312693498452012383900928792569659443,AVAILABLE,621.0000000000,-646.0000000000,64.0000000000,24,3,5,1,0,2026-09,-0.34210526315789473684210526315789473684210526315789473684210526315789473684210526,-0.041710665258711721224920802534318901795142555438225976768743400211193241816261880,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,time_of_day,10:00-11:00,DESCRIPTIVE_ONLY,1309,1309,0,0,0,0,0,22,160,160,170,10,495,814,0,0.37815126050420168067226890756302521008403361344537815126050420168067226890756303,1.5000000000,-1.0000000000,-0.054621848739495798319327731092436974789915966386554621848739495798319327731092437,-1.00000000000,0.91216216216216216216216216216216216216216216216216216216216216216216216216216216,AVAILABLE,742.5000000000,-814.0000000000,94.0000000000,24,3,6,0,0,2026-03,-0.28797468354430379746835443037974683544303797468354430379746835443037974683544304,-0.084331337325349301397205588822355289421157684630738522954091816367265469061876248,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,time_of_day,11:00-12:00,DESCRIPTIVE_ONLY,885,885,0,0,0,0,0,7,151,151,170,19,326,559,0,0.36836158192090395480225988700564971751412429378531073446327683615819209039548023,1.5000000000,-1.0000000000,-0.079096045197740112994350282485875706214689265536723163841807909604519774011299435,-1.00000000000,0.87477638640429338103756708407871198568872987477638640429338103756708407871198569,AVAILABLE,489.0000000000,-559.0000000000,104.0000000000,26,3,6,0,0,2026-06,-0.31818181818181818181818181818181818181818181818181818181818181818181818181818182,-0.14370078740157480314960629921259842519685039370078740157480314960629921259842520,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,time_of_day,12:00-14:00,DESCRIPTIVE_ONLY,1398,1398,0,0,0,0,0,0,156,156,170,14,598,800,0,0.42775393419170243204577968526466380543633762517882689556509298998569384835479256,1.5000000000,-1.0000937500,0.069331187410586552217453505007153075822603719599427753934191702432045779685264664,-1.00000000000,1.1211448926663125332000124988282348529825328875417929569102896603443427178701997,AVAILABLE,897.0000000000,-800.0750000000,87.5500000000,20,7,2,0,0,2026-07,-0.18912213740458015267175572519083969465648854961832061068702290076335877862595420,0.0339400000,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,time_of_day,14:00-15:00,DESCRIPTIVE_ONLY,681,681,0,0,0,0,0,3,131,131,170,39,259,422,0,0.38032305433186490455212922173274596182085168869309838472834067547723935389133627,1.4675193050193050193050193050193050193050193050193050193050193050193050193050193,-1.0000000000,-0.061545521292217327459618208516886930983847283406754772393538913362701908957415565,-1.00000000000,0.90068127962085308056872037914691943127962085308056872037914691943127962085308057,AVAILABLE,380.0875000000,-422.0000000000,81.4125000000,33,5,4,0,0,2026-01,-0.42528735632183908045977011494252873563218390804597701149425287356321839080459770,-0.11557414104882459312839059674502712477396021699819168173598553345388788426763110,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,stop_first,time_of_day,15:00-close,DESCRIPTIVE_ONLY,691,691,0,0,0,0,0,11,133,133,170,37,258,432,1,0.37337192474674384949348769898697539797395079594790159189580318379160636758321274,1.4027131782945736434108527131782945736434108527131782945736434108527131782945736,-0.98420717592592592592592592592592592592592592592592592592592592592592592592592593,-0.091573806078147612156295224312590448625180897250361794500723589001447178002894356,-1.00000000000,0.85117392147985253217773753314792057434836039066037125671043270163637539615807516,AVAILABLE,361.9000000000,-425.1775000000,81.1775000000,20,2,7,0,0,2026-04,-0.32386363636363636363636363636363636363636363636363636363636363636363636363636364,-0.13134242957746478873239436619718309859154929577464788732394366197183098591549296,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,approach_side,ABOVE,DESCRIPTIVE_ONLY,3036,3036,0,0,0,0,0,30,169,169,170,1,1231,1804,1,0.40546772068511198945981554677206851119894598155467720685111989459815546772068511,1.4841490658001624695369618196588139723801787164906580016246953696181965881397238,-0.99826912416851441241685144124168514412416851441241685144124168514412416851441242,0.0086001317523056653491436100131752305665349143610013175230566534914361001317523057,-1.00000000000,1.0144984875428784023344175270111376259628986424673527211040173470988448686820730,AVAILABLE,1826.9875000000,-1800.8775000000,121.4150000000,34,4,5,0,0,2026-06,-0.11096256684491978609625668449197860962566844919786096256684491978609625668449198,-0.022074793239841783531103919453434016540812657317511686443725278676734987414599065,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,approach_side,BELOW,DESCRIPTIVE_ONLY,2988,2988,0,0,0,0,0,30,170,170,170,0,1179,1809,0,0.39457831325301204819277108433734939759036144578313253012048192771084337349397590,1.4881255301102629346904156064461407972858354537743850720949957591178965224766751,-0.99799613045881702598120508568269762299613045881702598120508568269762299613045882,-0.017026439089692101740294511378848728246318607764390896921017402945113788487282463,-1.00000000000,0.97182025894897182025894897182025894897182025894897182025894897182025894897182026,AVAILABLE,1754.5000000000,-1805.3750000000,185.1250000000,36,4,5,0,0,2026-09,-0.33214285714285714285714285714285714285714285714285714285714285714285714285714286,-0.047635425623387790197764402407566638005159071367153912295786758383490971625107481,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,breach_history,COMPLETED_CLOSE_THROUGH,DESCRIPTIVE_ONLY,5368,5368,0,0,0,0,0,52,168,168,170,2,2131,3236,1,0.39698211624441132637853949329359165424739195230998509687034277198211624441132638,1.4846140309713749413420929141248240262787423744720788362271234162365086813702487,-0.99830114338689740420271940667490729295426452410383189122373300370828182941903585,-0.012442250372578241430700447093889716840536512667660208643815201192250372578241431,-1.00000000000,0.97932519786008523441786533209616770146440066212609338640041293885393990563387584,AVAILABLE,3163.7125000000,-3230.5025000000,253.1900000000,43,6,3,0,0,2026-07,-0.17780883678990081154192966636609558160504959422903516681695220919747520288548242,-0.026257938946937103052653144847367342757631632862118418356894079082155296045892235,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,breach_history,NEVER_BREACHED,DESCRIPTIVE_ONLY,610,610,0,0,0,0,0,7,169,169,170,1,258,352,0,0.42295081967213114754098360655737704918032786885245901639344262295081967213114754,1.4971899224806201550387596899224806201550387596899224806201550387596899224806202,-0.99644886363636363636363636363636363636363636363636363636363636363636363636363636,0.058237704918032786885245901639344262295081967213114754098360655737704918032786885,-1.00000000000,1.1012829650748396293656450463292943692088382038488952245188880969351389878831076,AVAILABLE,386.2750000000,-350.7500000000,20.5000000000,15,6,3,0,0,2026-09,-0.090909090909090909090909090909090909090909090909090909090909090909090909090909091,0.031763059701492537313432835820895522388059701492537313432835820895522388059701493,AVAILABLE,AVAILABLE,AVAILABLE
MOMENTUM_AWAY_025,USD040_TARGET_1.5R,NATURAL,0,target_first,breach_history,PENETRATED_NO_CLOSE_THROUGH,DESCRIPTIVE_ONLY,46,46,0,0,0,0,0,1,35,35,170,135,21,25,0,0.45652173913043478260869565217391304347826086956521739130434782608695652173913043,1.5000000000,-1.0000000000,0.14130434782608695652173913043478260869565217391304347826086956521739130434782609,-1.00000000000,1.26,AVAILABLE,31.5000000000,-25.0000000000,5.5000000000,5,4,5,0,0,2026-01,-1.0000000000,0.036585365853658536585365853658536585365853658536585365853658536585365853658536585,AVAILABLE,AVAILABLE,AVAILABLE
