family,time_of_day,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
PWL,10:00-11:00,0.25,30,14,18,4,2,12,0,0,22.22,11.11,66.67,0.00,0.00,0,1.680000000000,0.702500000000,1.680000000000,0.702500000000,1,25.00,1,0,120
PWL,10:00-11:00,0.50,5,14,18,4,2,12,0,0,22.22,11.11,66.67,0.00,0.00,0,0.776250000000,0.640000000000,0.808750000000,0.640000000000,0,0.00,0,0,
PWL,10:00-11:00,0.50,15,14,18,4,2,12,0,0,22.22,11.11,66.67,0.00,0.00,0,1.365000000000,0.702500000000,1.365000000000,0.702500000000,0,0.00,0,0,
PWL,10:00-11:00,0.50,30,14,18,4,2,12,0,0,22.22,11.11,66.67,0.00,0.00,0,1.680000000000,0.702500000000,1.680000000000,0.702500000000,0,0.00,0,0,
PWL,10:00-11:00,1.00,5,14,18,3,2,1,12,0,16.67,11.11,5.56,66.67,0.00,0,0.776250000000,0.640000000000,0.808750000000,0.640000000000,0,0.00,0,0,
PWL,10:00-11:00,1.00,15,14,18,11,5,1,1,0,61.11,27.78,5.56,5.56,0.00,0,1.365000000000,0.702500000000,1.365000000000,0.702500000000,2,18.18,0,2,450
PWL,10:00-11:00,1.00,30,14,18,11,5,1,1,0,61.11,27.78,5.56,5.56,0.00,0,1.680000000000,0.702500000000,1.680000000000,0.702500000000,3,27.27,1,2,420
PWL,11:00-12:00,0.25,5,12,13,3,1,9,0,0,23.08,7.69,69.23,0.00,0.00,0,0.510000000000,0.260000000000,0.580000000000,0.260000000000,0,0.00,0,0,
PWL,11:00-12:00,0.25,15,12,13,3,1,9,0,0,23.08,7.69,69.23,0.00,0.00,0,1.190000000000,0.620000000000,1.220000000000,0.620000000000,1,33.33,1,0,240
PWL,11:00-12:00,0.25,30,12,13,3,1,9,0,0,23.08,7.69,69.23,0.00,0.00,0,1.250000000000,0.620000000000,1.250000000000,0.620000000000,1,33.33,1,0,240
PWL,11:00-12:00,0.50,5,12,13,5,2,3,3,0,38.46,15.38,23.08,23.08,0.00,0,0.510000000000,0.260000000000,0.580000000000,0.260000000000,0,0.00,0,0,
PWL,11:00-12:00,0.50,15,12,13,7,3,3,0,0,53.85,23.08,23.08,0.00,0.00,0,1.190000000000,0.620000000000,1.220000000000,0.620000000000,2,28.57,1,1,300
PWL,11:00-12:00,0.50,30,12,13,7,3,3,0,0,53.85,23.08,23.08,0.00,0.00,0,1.250000000000,0.620000000000,1.250000000000,0.620000000000,3,42.86,1,2,540
PWL,11:00-12:00,1.00,5,12,13,1,1,1,10,0,7.69,7.69,7.69,76.92,0.00,0,0.510000000000,0.260000000000,0.580000000000,0.260000000000,0,0.00,0,0,
PWL,11:00-12:00,1.00,15,12,13,6,2,1,4,0,46.15,15.38,7.69,30.77,0.00,0,1.190000000000,0.620000000000,1.220000000000,0.620000000000,1,16.67,1,0,120
PWL,11:00-12:00,1.00,30,12,13,7,3,1,2,0,53.85,23.08,7.69,15.38,0.00,0,1.250000000000,0.620000000000,1.250000000000,0.620000000000,2,28.57,1,1,660
PWL,12:00-14:00,0.25,5,13,22,4,2,15,1,0,18.18,9.09,68.18,4.55,0.00,0,0.300000000000,0.392500000000,0.435000000000,0.392500000000,0,0.00,0,0,
PWL,12:00-14:00,0.25,15,13,22,5,2,15,0,0,22.73,9.09,68.18,0.00,0.00,0,0.702450000000,0.515000000000,0.732450000000,0.540000000000,3,60.00,1,2,540
PWL,12:00-14:00,0.25,30,13,22,5,2,15,0,0,22.73,9.09,68.18,0.00,0.00,0,0.790000000000,0.609900000000,0.790000000000,0.609900000000,3,60.00,1,2,540
PWL,12:00-14:00,0.50,5,13,22,5,5,5,7,0,22.73,22.73,22.73,31.82,0.00,0,0.300000000000,0.392500000000,0.435000000000,0.392500000000,0,0.00,0,0,
PWL,12:00-14:00,0.50,15,13,22,9,7,5,1,0,40.91,31.82,22.73,4.55,0.00,0,0.702450000000,0.515000000000,0.732450000000,0.540000000000,2,22.22,0,2,570
PWL,12:00-14:00,0.50,30,13,22,10,7,5,0,0,45.45,31.82,22.73,0.00,0.00,0,0.790000000000,0.609900000000,0.790000000000,0.609900000000,3,30.00,0,3,720
PWL,12:00-14:00,1.00,5,13,22,2,1,1,18,0,9.09,4.55,4.55,81.82,0.00,0,0.300000000000,0.392500000000,0.435000000000,0.392500000000,0,0.00,0,0,
PWL,12:00-14:00,1.00,15,13,22,5,7,1,9,0,22.73,31.82,4.55,40.91,0.00,0,0.702450000000,0.515000000000,0.732450000000,0.540000000000,0,0.00,0,0,
PWL,12:00-14:00,1.00,30,13,22,8,9,1,4,0,36.36,40.91,4.55,18.18,0.00,0,0.790000000000,0.609900000000,0.790000000000,0.609900000000,2,25.00,1,1,480
PWL,14:00-15:00,0.25,5,10,12,0,2,9,1,0,0.00,16.67,75.00,8.33,0.00,0,0.227500000000,0.292500000000,0.407500000000,0.292500000000,0,,0,0,
PWL,14:00-15:00,0.25,15,10,12,1,2,9,0,0,8.33,16.67,75.00,0.00,0.00,0,0.607500000000,0.485000000000,0.607500000000,0.485000000000,1,100.00,1,0,240
PWL,14:00-15:00,0.25,30,10,12,1,2,9,0,0,8.33,16.67,75.00,0.00,0.00,0,0.760000000000,1.057500000000,0.760000000000,1.057500000000,1,100.00,1,0,240
PWL,14:00-15:00,0.50,5,10,12,1,3,3,5,0,8.33,25.00,25.00,41.67,0.00,0,0.227500000000,0.292500000000,0.407500000000,0.292500000000,0,0.00,0,0,
PWL,14:00-15:00,0.50,15,10,12,4,4,3,1,0,33.33,33.33,25.00,8.33,0.00,0,0.607500000000,0.485000000000,0.607500000000,0.485000000000,1,25.00,1,0,180
PWL,14:00-15:00,0.50,30,10,12,4,5,3,0,0,33.33,41.67,25.00,0.00,0.00,0,0.760000000000,1.057500000000,0.760000000000,1.057500000000,3,75.00,2,1,180
PWL,14:00-15:00,1.00,5,10,12,0,0,0,12,0,0.00,0.00,0.00,100.00,0.00,0,0.227500000000,0.292500000000,0.407500000000,0.292500000000,0,,0,0,
PWL,14:00-15:00,1.00,15,10,12,5,3,0,4,0,41.67,25.00,0.00,33.33,0.00,0,0.607500000000,0.485000000000,0.607500000000,0.485000000000,0,0.00,0,0,
PWL,14:00-15:00,1.00,30,10,12,5,5,0,2,0,41.67,41.67,0.00,16.67,0.00,0,0.760000000000,1.057500000000,0.760000000000,1.057500000000,2,40.00,0,2,780
PWL,15:00-close,0.25,5,9,10,1,1,8,0,0,10.00,10.00,80.00,0.00,0.00,1,0.241100000000,0.630000000000,0.470000000000,0.630000000000,1,100.00,1,0,240
PWL,15:00-close,0.25,15,9,10,1,1,8,0,0,10.00,10.00,80.00,0.00,0.00,3,0.485000000000,1.100000000000,0.517500000000,1.100000000000,1,100.00,1,0,240
PWL,15:00-close,0.25,30,9,10,1,1,8,0,0,10.00,10.00,80.00,0.00,0.00,5,0.542500000000,1.365000000000,0.547500000000,1.365000000000,1,100.00,1,0,240
PWL,15:00-close,0.50,5,9,10,2,1,4,2,1,20.00,10.00,40.00,20.00,10.00,1,0.241100000000,0.630000000000,0.470000000000,0.630000000000,1,50.00,1,0,120
PWL,15:00-close,0.50,15,9,10,2,3,4,0,1,20.00,30.00,40.00,0.00,10.00,3,0.485000000000,1.100000000000,0.517500000000,1.100000000000,2,100.00,2,0,150
PWL,15:00-close,0.50,30,9,10,2,3,4,0,1,20.00,30.00,40.00,0.00,10.00,5,0.542500000000,1.365000000000,0.547500000000,1.365000000000,2,100.00,2,0,150
PWL,15:00-close,1.00,5,9,10,0,2,1,6,1,0.00,20.00,10.00,60.00,10.00,1,0.241100000000,0.630000000000,0.470000000000,0.630000000000,0,,0,0,
PWL,15:00-close,1.00,15,9,10,0,4,1,3,2,0.00,40.00,10.00,30.00,20.00,3,0.485000000000,1.100000000000,0.517500000000,1.100000000000,0,,0,0,
PWL,15:00-close,1.00,30,9,10,0,6,1,0,3,0.00,60.00,10.00,0.00,30.00,5,0.542500000000,1.365000000000,0.547500000000,1.365000000000,0,,0,0,
1H_HIGH,09:30-10:00,0.25,5,113,370,79,10,281,0,0,21.35,2.70,75.95,0.00,0.00,0,0.478000000000,0.485000000000,0.680000000000,0.510000000000,38,48.10,38,0,120
1H_HIGH,09:30-10:00,0.25,15,113,370,79,10,281,0,0,21.35,2.70,75.95,0.00,0.00,0,0.795000000000,0.840000000000,0.885000000000,0.850000000000,54,68.35,43,11,180
1H_HIGH,09:30-10:00,0.25,30,113,370,79,10,281,0,0,21.35,2.70,75.95,0.00,0.00,0,1.090000000000,1.270000000000,1.150000000000,1.270000000000,58,73.42,43,15,180
1H_HIGH,09:30-10:00,0.50,5,113,370,79,60,192,39,0,21.35,16.22,51.89,10.54,0.00,0,0.478000000000,0.485000000000,0.680000000000,0.510000000000,18,22.78,18,0,120
1H_HIGH,09:30-10:00,0.50,15,113,370,93,80,192,5,0,25.14,21.62,51.89,1.35,0.00,0,0.795000000000,0.840000000000,0.885000000000,0.850000000000,48,51.61,35,13,240
1H_HIGH,09:30-10:00,0.50,30,113,370,97,81,192,0,0,26.22,21.89,51.89,0.00,0.00,0,1.090000000000,1.270000000000,1.150000000000,1.270000000000,54,55.67,36,18,240
1H_HIGH,09:30-10:00,1.00,5,113,370,58,44,32,236,0,15.68,11.89,8.65,63.78,0.00,0,0.478000000000,0.485000000000,0.680000000000,0.510000000000,3,5.17,3,0,120
1H_HIGH,09:30-10:00,1.00,15,113,370,117,139,32,82,0,31.62,37.57,8.65,22.16,0.00,0,0.795000000000,0.840000000000,0.885000000000,0.850000000000,31,26.50,15,16,360
1H_HIGH,09:30-10:00,1.00,30,113,370,147,176,32,15,0,39.73,47.57,8.65,4.05,0.00,0,1.090000000000,1.270000000000,1.150000000000,1.270000000000,50,34.01,16,34,420
1H_HIGH,10:00-11:00,0.25,5,111,495,84,32,368,11,0,16.97,6.46,74.34,2.22,0.00,0,0.370000000000,0.360000000000,0.590000000000,0.390000000000,24,28.57,24,0,120
1H_HIGH,10:00-11:00,0.25,15,111,495,93,33,368,1,0,18.79,6.67,74.34,0.20,0.00,0,0.700000000000,0.700000000000,0.820000000000,0.750000000000,47,50.54,39,8,180
1H_HIGH,10:00-11:00,0.25,30,111,495,93,34,368,0,0,18.79,6.87,74.34,0.00,0.00,0,1.030000000000,0.875000000000,1.070000000000,0.910000000000,60,64.52,40,20,240
1H_HIGH,10:00-11:00,0.50,5,111,495,109,88,186,112,0,22.02,17.78,37.58,22.63,0.00,0,0.370000000000,0.360000000000,0.590000000000,0.390000000000,11,10.09,11,0,60
1H_HIGH,10:00-11:00,0.50,15,111,495,149,131,186,29,0,30.10,26.46,37.58,5.86,0.00,0,0.700000000000,0.700000000000,0.820000000000,0.750000000000,50,33.56,33,17,240
1H_HIGH,10:00-11:00,0.50,30,111,495,159,143,186,7,0,32.12,28.89,37.58,1.41,0.00,0,1.030000000000,0.875000000000,1.070000000000,0.910000000000,77,48.43,34,43,420
1H_HIGH,10:00-11:00,1.00,5,111,495,66,69,38,322,0,13.33,13.94,7.68,65.05,0.00,0,0.370000000000,0.360000000000,0.590000000000,0.390000000000,3,4.55,3,0,120
1H_HIGH,10:00-11:00,1.00,15,111,495,162,148,38,147,0,32.73,29.90,7.68,29.70,0.00,0,0.700000000000,0.700000000000,0.820000000000,0.750000000000,34,20.99,21,13,240
1H_HIGH,10:00-11:00,1.00,30,111,495,195,174,38,88,0,39.39,35.15,7.68,17.78,0.00,0,1.030000000000,0.875000000000,1.070000000000,0.910000000000,64,32.82,22,42,450
1H_HIGH,11:00-12:00,0.25,5,108,333,82,56,178,17,0,24.62,16.82,53.45,5.11,0.00,0,0.310000000000,0.290000000000,0.410000000000,0.300000000000,15,18.29,15,0,120
1H_HIGH,11:00-12:00,0.25,15,108,333,90,63,178,2,0,27.03,18.92,53.45,0.60,0.00,0,0.560000000000,0.520000000000,0.605000000000,0.520000000000,45,50.00,25,20,240
1H_HIGH,11:00-12:00,0.25,30,108,333,91,63,178,1,0,27.33,18.92,53.45,0.30,0.00,0,0.770000000000,0.675000000000,0.780000000000,0.675000000000,60,65.93,26,34,360
1H_HIGH,11:00-12:00,0.50,5,108,333,73,62,57,141,0,21.92,18.62,17.12,42.34,0.00,0,0.310000000000,0.290000000000,0.410000000000,0.300000000000,6,8.22,6,0,90
1H_HIGH,11:00-12:00,0.50,15,108,333,129,110,57,37,0,38.74,33.03,17.12,11.11,0.00,0,0.560000000000,0.520000000000,0.605000000000,0.520000000000,37,28.68,26,11,240
1H_HIGH,11:00-12:00,0.50,30,108,333,141,124,57,11,0,42.34,37.24,17.12,3.30,0.00,0,0.770000000000,0.675000000000,0.780000000000,0.675000000000,62,43.97,28,34,420
1H_HIGH,11:00-12:00,1.00,5,108,333,21,19,8,285,0,6.31,5.71,2.40,85.59,0.00,0,0.310000000000,0.290000000000,0.410000000000,0.300000000000,1,4.76,1,0,120
1H_HIGH,11:00-12:00,1.00,15,108,333,74,70,8,181,0,22.22,21.02,2.40,54.35,0.00,0,0.560000000000,0.520000000000,0.605000000000,0.520000000000,10,13.51,6,4,300
1H_HIGH,11:00-12:00,1.00,30,108,333,124,101,8,100,0,37.24,30.33,2.40,30.03,0.00,0,0.770000000000,0.675000000000,0.780000000000,0.675000000000,24,19.35,6,18,450
1H_HIGH,12:00-14:00,0.25,5,110,526,127,70,241,88,0,24.14,13.31,45.82,16.73,0.00,0,0.260000000000,0.220000000000,0.335000000000,0.237500000000,23,18.11,23,0,120
1H_HIGH,12:00-14:00,0.25,15,110,526,162,112,241,11,0,30.80,21.29,45.82,2.09,0.00,0,0.480000000000,0.427500000000,0.520000000000,0.430000000000,77,47.53,50,27,240
1H_HIGH,12:00-14:00,0.25,30,110,526,166,118,241,1,0,31.56,22.43,45.82,0.19,0.00,0,0.670000000000,0.605000000000,0.680000000000,0.610000000000,105,63.25,50,55,360
1H_HIGH,12:00-14:00,0.50,5,110,526,94,69,71,292,0,17.87,13.12,13.50,55.51,0.00,0,0.260000000000,0.220000000000,0.335000000000,0.237500000000,9,9.57,9,0,60
1H_HIGH,12:00-14:00,0.50,15,110,526,179,161,71,115,0,34.03,30.61,13.50,21.86,0.00,0,0.480000000000,0.427500000000,0.520000000000,0.430000000000,49,27.37,34,15,240
1H_HIGH,12:00-14:00,0.50,30,110,526,207,197,71,51,0,39.35,37.45,13.50,9.70,0.00,0,0.670000000000,0.605000000000,0.680000000000,0.610000000000,98,47.34,37,61,420
1H_HIGH,12:00-14:00,1.00,5,110,526,22,18,16,470,0,4.18,3.42,3.04,89.35,0.00,0,0.260000000000,0.220000000000,0.335000000000,0.237500000000,2,9.09,2,0,120
1H_HIGH,12:00-14:00,1.00,15,110,526,92,81,16,337,0,17.49,15.40,3.04,64.07,0.00,0,0.480000000000,0.427500000000,0.520000000000,0.430000000000,10,10.87,6,4,210
1H_HIGH,12:00-14:00,1.00,30,110,526,147,121,16,242,0,27.95,23.00,3.04,46.01,0.00,0,0.670000000000,0.605000000000,0.680000000000,0.610000000000,29,19.73,8,21,540
1H_HIGH,14:00-15:00,0.25,5,90,244,62,20,116,46,0,25.41,8.20,47.54,18.85,0.00,0,0.255000000000,0.206150000000,0.380000000000,0.210000000000,12,19.35,12,0,120
1H_HIGH,14:00-15:00,0.25,15,90,244,86,38,116,4,0,35.25,15.57,47.54,1.64,0.00,0,0.439550000000,0.372500000000,0.490000000000,0.375000000000,33,38.37,20,13,240
1H_HIGH,14:00-15:00,0.25,30,90,244,90,38,116,0,0,36.89,15.57,47.54,0.00,0.00,0,0.585000000000,0.545000000000,0.600000000000,0.555000000000,62,68.89,24,38,540
1H_HIGH,14:00-15:00,0.50,5,90,244,41,31,47,125,0,16.80,12.70,19.26,51.23,0.00,0,0.255000000000,0.206150000000,0.380000000000,0.210000000000,5,12.20,5,0,60
1H_HIGH,14:00-15:00,0.50,15,90,244,74,57,47,66,0,30.33,23.36,19.26,27.05,0.00,0,0.439550000000,0.372500000000,0.490000000000,0.375000000000,22,29.73,12,10,270
1H_HIGH,14:00-15:00,0.50,30,90,244,89,72,47,36,0,36.48,29.51,19.26,14.75,0.00,0,0.585000000000,0.545000000000,0.600000000000,0.555000000000,46,51.69,17,29,420
1H_HIGH,14:00-15:00,1.00,5,90,244,18,13,21,192,0,7.38,5.33,8.61,78.69,0.00,0,0.255000000000,0.206150000000,0.380000000000,0.210000000000,1,5.56,1,0,60
1H_HIGH,14:00-15:00,1.00,15,90,244,35,37,21,151,0,14.34,15.16,8.61,61.89,0.00,0,0.439550000000,0.372500000000,0.490000000000,0.375000000000,5,14.29,2,3,360
1H_HIGH,14:00-15:00,1.00,30,90,244,58,56,21,109,0,23.77,22.95,8.61,44.67,0.00,0,0.585000000000,0.545000000000,0.600000000000,0.555000000000,14,24.14,4,10,450
1H_HIGH,15:00-close,0.25,5,93,330,66,44,175,43,2,20.00,13.33,53.03,13.03,0.61,48,0.200000000000,0.230000000000,0.380000000000,0.257500000000,16,24.24,16,0,90
1H_HIGH,15:00-close,0.25,15,93,330,85,65,175,3,2,25.76,19.70,53.03,0.91,0.61,112,0.382500000000,0.390000000000,0.490000000000,0.407500000000,36,42.35,24,12,180
1H_HIGH,15:00-close,0.25,30,93,330,87,65,175,1,2,26.36,19.70,53.03,0.30,0.61,193,0.490000000000,0.495000000000,0.607500000000,0.550000000000,47,54.02,26,21,240
1H_HIGH,15:00-close,0.50,5,93,330,47,48,69,147,19,14.24,14.55,20.91,44.55,5.76,48,0.200000000000,0.230000000000,0.380000000000,0.257500000000,1,2.13,1,0,180
1H_HIGH,15:00-close,0.50,15,93,330,91,95,69,46,29,27.58,28.79,20.91,13.94,8.79,112,0.382500000000,0.390000000000,0.490000000000,0.407500000000,17,18.68,8,9,360
1H_HIGH,15:00-close,0.50,30,93,330,104,105,69,20,32,31.52,31.82,20.91,6.06,9.70,193,0.490000000000,0.495000000000,0.607500000000,0.550000000000,33,31.73,12,21,360
1H_HIGH,15:00-close,1.00,5,93,330,16,19,14,240,41,4.85,5.76,4.24,72.73,12.42,48,0.200000000000,0.230000000000,0.380000000000,0.257500000000,0,0.00,0,0,
1H_HIGH,15:00-close,1.00,15,93,330,54,53,14,130,79,16.36,16.06,4.24,39.39,23.94,112,0.382500000000,0.390000000000,0.490000000000,0.407500000000,8,14.81,5,3,210
1H_HIGH,15:00-close,1.00,30,93,330,75,77,14,59,105,22.73,23.33,4.24,17.88,31.82,193,0.490000000000,0.495000000000,0.607500000000,0.550000000000,14,18.67,5,9,390
1H_LOW,09:30-10:00,0.25,5,112,362,59,9,294,0,0,16.30,2.49,81.22,0.00,0.00,0,0.510000000000,0.525000000000,0.720000000000,0.530000000000,26,44.07,26,0,120
1H_LOW,09:30-10:00,0.25,15,112,362,59,9,294,0,0,16.30,2.49,81.22,0.00,0.00,0,0.960000000000,0.950000000000,1.030000000000,0.960000000000,43,72.88,28,15,180
1H_LOW,09:30-10:00,0.25,30,112,362,59,9,294,0,0,16.30,2.49,81.22,0.00,0.00,0,1.460000000000,1.360000000000,1.470000000000,1.370000000000,45,76.27,28,17,180
1H_LOW,09:30-10:00,0.50,5,112,362,90,58,192,22,0,24.86,16.02,53.04,6.08,0.00,0,0.510000000000,0.525000000000,0.720000000000,0.530000000000,21,23.33,21,0,60
1H_LOW,09:30-10:00,0.50,15,112,362,104,66,192,0,0,28.73,18.23,53.04,0.00,0.00,0,0.960000000000,0.950000000000,1.030000000000,0.960000000000,53,50.96,33,20,240
1H_LOW,09:30-10:00,0.50,30,112,362,104,66,192,0,0,28.73,18.23,53.04,0.00,0.00,0,1.460000000000,1.360000000000,1.470000000000,1.370000000000,63,60.58,33,30,300
1H_LOW,09:30-10:00,1.00,5,112,362,60,57,39,206,0,16.57,15.75,10.77,56.91,0.00,0,0.510000000000,0.525000000000,0.720000000000,0.530000000000,1,1.67,1,0,60
1H_LOW,09:30-10:00,1.00,15,112,362,131,135,39,57,0,36.19,37.29,10.77,15.75,0.00,0,0.960000000000,0.950000000000,1.030000000000,0.960000000000,40,30.53,20,20,330
1H_LOW,09:30-10:00,1.00,30,112,362,158,156,39,9,0,43.65,43.09,10.77,2.49,0.00,0,1.460000000000,1.360000000000,1.470000000000,1.370000000000,60,37.97,22,38,390
1H_LOW,10:00-11:00,0.25,5,108,502,83,27,389,3,0,16.53,5.38,77.49,0.60,0.00,0,0.481250000000,0.460650000000,0.650000000000,0.471000000000,27,32.53,27,0,120
1H_LOW,10:00-11:00,0.25,15,108,502,85,28,389,0,0,16.93,5.58,77.49,0.00,0.00,0,0.770000000000,0.907500000000,0.840000000000,0.907500000000,45,52.94,35,10,180
1H_LOW,10:00-11:00,0.25,30,108,502,85,28,389,0,0,16.93,5.58,77.49,0.00,0.00,0,1.003150000000,1.260000000000,1.090000000000,1.260000000000,56,65.88,36,20,240
1H_LOW,10:00-11:00,0.50,5,108,502,126,93,211,72,0,25.10,18.53,42.03,14.34,0.00,0,0.481250000000,0.460650000000,0.650000000000,0.471000000000,24,19.05,24,0,90
1H_LOW,10:00-11:00,0.50,15,108,502,148,131,211,12,0,29.48,26.10,42.03,2.39,0.00,0,0.770000000000,0.907500000000,0.840000000000,0.907500000000,76,51.35,57,19,180
1H_LOW,10:00-11:00,0.50,30,108,502,153,135,211,3,0,30.48,26.89,42.03,0.60,0.00,0,1.003150000000,1.260000000000,1.090000000000,1.260000000000,97,63.40,58,39,240
1H_LOW,10:00-11:00,1.00,5,108,502,75,70,59,298,0,14.94,13.94,11.75,59.36,0.00,0,0.481250000000,0.460650000000,0.650000000000,0.471000000000,7,9.33,7,0,120
1H_LOW,10:00-11:00,1.00,15,108,502,146,179,59,118,0,29.08,35.66,11.75,23.51,0.00,0,0.770000000000,0.907500000000,0.840000000000,0.907500000000,34,23.29,21,13,240
1H_LOW,10:00-11:00,1.00,30,108,502,176,218,59,49,0,35.06,43.43,11.75,9.76,0.00,0,1.003150000000,1.260000000000,1.090000000000,1.260000000000,63,35.80,26,37,420
1H_LOW,11:00-12:00,0.25,5,98,374,78,50,235,11,0,20.86,13.37,62.83,2.94,0.00,0,0.390000000000,0.347500000000,0.490000000000,0.352500000000,26,33.33,26,0,120
1H_LOW,11:00-12:00,0.25,15,98,374,82,57,235,0,0,21.93,15.24,62.83,0.00,0.00,0,0.650000000000,0.630000000000,0.690000000000,0.630000000000,49,59.76,34,15,180
1H_LOW,11:00-12:00,0.25,30,98,374,82,57,235,0,0,21.93,15.24,62.83,0.00,0.00,0,0.985000000000,0.825000000000,1.005000000000,0.825000000000,56,68.29,34,22,210
1H_LOW,11:00-12:00,0.50,5,98,374,104,77,85,108,0,27.81,20.59,22.73,28.88,0.00,0,0.390000000000,0.347500000000,0.490000000000,0.352500000000,12,11.54,12,0,60
1H_LOW,11:00-12:00,0.50,15,98,374,141,126,85,22,0,37.70,33.69,22.73,5.88,0.00,0,0.650000000000,0.630000000000,0.690000000000,0.630000000000,57,40.43,36,21,240
1H_LOW,11:00-12:00,0.50,30,98,374,156,130,85,3,0,41.71,34.76,22.73,0.80,0.00,0,0.985000000000,0.825000000000,1.005000000000,0.825000000000,82,52.56,39,43,360
1H_LOW,11:00-12:00,1.00,5,98,374,35,22,13,304,0,9.36,5.88,3.48,81.28,0.00,0,0.390000000000,0.347500000000,0.490000000000,0.352500000000,0,0.00,0,0,
1H_LOW,11:00-12:00,1.00,15,98,374,100,101,13,160,0,26.74,27.01,3.48,42.78,0.00,0,0.650000000000,0.630000000000,0.690000000000,0.630000000000,18,18.00,11,7,300
1H_LOW,11:00-12:00,1.00,30,98,374,154,136,13,71,0,41.18,36.36,3.48,18.98,0.00,0,0.985000000000,0.825000000000,1.005000000000,0.825000000000,41,26.62,14,27,420
1H_LOW,12:00-14:00,0.25,5,101,626,122,86,379,39,0,19.49,13.74,60.54,6.23,0.00,0,0.306250000000,0.285000000000,0.430000000000,0.320000000000,32,26.23,32,0,60
1H_LOW,12:00-14:00,0.25,15,101,626,132,112,379,3,0,21.09,17.89,60.54,0.48,0.00,0,0.530000000000,0.522500000000,0.580000000000,0.537000000000,68,51.52,51,17,150
1H_LOW,12:00-14:00,0.25,30,101,626,133,113,379,1,0,21.25,18.05,60.54,0.16,0.00,0,0.775000000000,0.737500000000,0.832500000000,0.737500000000,92,69.17,52,40,300
1H_LOW,12:00-14:00,0.50,5,101,626,117,115,147,247,0,18.69,18.37,23.48,39.46,0.00,0,0.306250000000,0.285000000000,0.430000000000,0.320000000000,6,5.13,6,0,90
1H_LOW,12:00-14:00,0.50,15,101,626,196,193,147,90,0,31.31,30.83,23.48,14.38,0.00,0,0.530000000000,0.522500000000,0.580000000000,0.537000000000,58,29.59,36,22,300
1H_LOW,12:00-14:00,0.50,30,101,626,225,228,147,26,0,35.94,36.42,23.48,4.15,0.00,0,0.775000000000,0.737500000000,0.832500000000,0.737500000000,104,46.22,39,65,420
1H_LOW,12:00-14:00,1.00,5,101,626,48,33,22,523,0,7.67,5.27,3.51,83.55,0.00,0,0.306250000000,0.285000000000,0.430000000000,0.320000000000,0,0.00,0,0,
1H_LOW,12:00-14:00,1.00,15,101,626,163,127,22,314,0,26.04,20.29,3.51,50.16,0.00,0,0.530000000000,0.522500000000,0.580000000000,0.537000000000,27,16.56,21,6,300
1H_LOW,12:00-14:00,1.00,30,101,626,226,197,22,181,0,36.10,31.47,3.51,28.91,0.00,0,0.775000000000,0.737500000000,0.832500000000,0.737500000000,65,28.76,26,39,420
1H_LOW,14:00-15:00,0.25,5,87,315,63,30,193,29,0,20.00,9.52,61.27,9.21,0.00,0,0.310000000000,0.270000000000,0.420000000000,0.290000000000,12,19.05,12,0,120
1H_LOW,14:00-15:00,0.25,15,87,315,80,37,193,5,0,25.40,11.75,61.27,1.59,0.00,0,0.540000000000,0.520000000000,0.630000000000,0.525000000000,42,52.50,27,15,240
1H_LOW,14:00-15:00,0.25,30,87,315,83,39,193,0,0,26.35,12.38,61.27,0.00,0.00,0,0.711700000000,0.640000000000,0.820000000000,0.640000000000,56,67.47,29,27,300
1H_LOW,14:00-15:00,0.50,5,87,315,56,47,76,136,0,17.78,14.92,24.13,43.17,0.00,0,0.310000000000,0.270000000000,0.420000000000,0.290000000000,8,14.29,8,0,120
1H_LOW,14:00-15:00,0.50,15,87,315,100,88,76,51,0,31.75,27.94,24.13,16.19,0.00,0,0.540000000000,0.520000000000,0.630000000000,0.525000000000,30,30.00,22,8,240
1H_LOW,14:00-15:00,0.50,30,87,315,113,96,76,30,0,35.87,30.48,24.13,9.52,0.00,0,0.711700000000,0.640000000000,0.820000000000,0.640000000000,51,45.13,24,27,360
1H_LOW,14:00-15:00,1.00,5,87,315,13,17,27,258,0,4.13,5.40,8.57,81.90,0.00,0,0.310000000000,0.270000000000,0.420000000000,0.290000000000,2,15.38,2,0,150
1H_LOW,14:00-15:00,1.00,15,87,315,60,61,27,167,0,19.05,19.37,8.57,53.02,0.00,0,0.540000000000,0.520000000000,0.630000000000,0.525000000000,9,15.00,4,5,360
1H_LOW,14:00-15:00,1.00,30,87,315,100,87,27,101,0,31.75,27.62,8.57,32.06,0.00,0,0.711700000000,0.640000000000,0.820000000000,0.640000000000,23,23.00,6,17,540
1H_LOW,15:00-close,0.25,5,101,381,73,44,245,19,0,19.16,11.55,64.30,4.99,0.00,55,0.280000000000,0.250000000000,0.420000000000,0.300000000000,23,31.51,23,0,120
